days_ahead,rmse_quarterly,rmse_linear,rmse_loess,rmse_daily,adjustment_ratio,rmse_daily_adjusted,rmse_combined
477,NA,0.958025688724361,0.9605431296622206,0.49729099462320103,0.4894710291348448,0.8127810881917621,0.8127810881917621
478,NA,0.9589897084197772,0.9615278898455287,NA,0.4894710291348448,NA,0.9589897084197772
479,NA,0.9599537281151933,0.9625096231589133,NA,0.4894710291348448,NA,0.9599537281151933
480,NA,0.9609177478106095,0.963488347290074,0.49762268169099083,0.4894710291348448,0.813323203329201,0.813323203329201
481,NA,0.9618817675060256,0.9644640799267112,0.5170469030948741,0.4894710291348448,0.8450704900901211,0.8450704900901211
482,NA,0.9628457872014418,0.9654368387565254,0.5106286974570331,0.4894710291348448,0.8345804626837019,0.8345804626837019
483,NA,0.9638098068968579,0.9664066414672163,0.518714757839026,0.4894710291348448,0.8477964610177161,0.8477964610177161
484,NA,0.9647738265922741,0.9673735057464843,0.5200817243472409,0.4894710291348448,0.85003065495664,0.85003065495664
485,NA,0.9657378462876903,0.9683374492820294,NA,0.4894710291348448,NA,0.9657378462876903
486,NA,0.9667018659831065,0.9692984897615521,NA,0.4894710291348448,NA,0.9667018659831065
487,NA,0.9676658856785226,0.9702566448727525,0.5546440299868012,0.4894710291348448,0.9065198910213774,0.9065198910213774
488,NA,0.9686299053739388,0.9712119323033307,0.5589931424743353,0.4894710291348448,0.91362815644043,0.91362815644043
489,NA,0.9695939250693549,0.9721643697409871,0.5351308251259684,0.4894710291348448,0.8746271681440739,0.8746271681440739
490,NA,0.9705579447647711,0.9731139748734214,0.4865045392045856,0.4894710291348448,0.7951515170399318,0.7951515170399318
491,NA,0.9715219644601872,0.9740607653883345,0.4891159116201403,0.4894710291348448,0.7994195897308454,0.7994195897308454
492,NA,0.9724859841556034,0.9750047589734261,NA,0.4894710291348448,NA,0.9724859841556034
493,NA,0.9734500038510195,0.9759459733163964,NA,0.4894710291348448,NA,0.9734500038510195
494,NA,0.9744140235464357,0.9768844261049459,0.4961367419035471,0.4894710291348448,0.8108945573845041,0.8108945573845041
495,NA,0.9753780432418518,0.9778201350267743,0.5191804439049422,0.4894710291348448,0.8485575864583605,0.8485575864583605
496,NA,0.976342062937268,0.9787531177695823,0.5424819505445927,0.4894710291348448,0.8866419759362615,0.8866419759362615
497,NA,0.9773060826326843,0.9796833920210699,0.550040907569609,0.4894710291348448,0.898996467336297,0.898996467336297
498,NA,0.9782701023281004,0.9806109754689373,0.5922077338231913,0.4894710291348448,0.9679146647268366,0.9679146647268366
499,NA,0.9792341220235166,0.9815358858008845,NA,0.4894710291348448,NA,0.9792341220235166
500,NA,0.9801981417189327,0.9824581407046119,NA,0.4894710291348448,NA,0.9801981417189327
501,NA,0.9811621614143489,0.9833777578678197,0.5725061862838977,0.4894710291348448,0.9357141112859246,0.9357141112859246
502,NA,0.982126181109765,0.9842947549782078,0.5294319732370855,0.4894710291348448,0.8653128650704789,0.8653128650704789
503,NA,0.9830902008051812,0.9852091497234768,0.5790145183844697,0.4894710291348448,0.9463514429573424,0.9463514429573424
504,NA,0.9840542205005973,0.9861209597913269,0.5582114294781144,0.4894710291348448,0.9123505110646004,0.9123505110646004
505,NA,0.9850182401960135,0.9870302028694579,0.5611520887127357,0.4894710291348448,0.9171567758845125,0.9171567758845125
506,NA,0.9859822598914296,0.9879368966455702,NA,0.4894710291348448,NA,0.9859822598914296
507,NA,0.9869462795868458,0.9888410588073641,NA,0.4894710291348448,NA,0.9869462795868458
508,NA,0.9879102992822619,0.9897427070425395,0.566937680290641,0.4894710291348448,0.9266128478209972,0.9266128478209972
509,NA,0.9888743189776782,0.9906418590387969,0.5068497476241516,0.4894710291348448,0.8284040810669007,0.8284040810669007
510,NA,0.9898383386730943,0.9915385324838363,0.5643184891024365,0.4894710291348448,0.9223319959914881,0.9223319959914881
511,NA,0.9908023583685105,0.9924327450653578,0.5050652523099451,0.4894710291348448,0.8254874707541545,0.8254874707541545
512,NA,0.9917663780639266,0.993324514471062,0.5912997688708039,0.4894710291348448,0.9664306709485047,0.9664306709485047
513,NA,0.9927303977593428,0.9942138583886488,NA,0.4894710291348448,NA,0.9927303977593428
514,NA,0.993694417454759,0.9951007945058182,NA,0.4894710291348448,NA,0.993694417454759
515,NA,0.9946584371501751,0.9959853405102708,0.5677946060111738,0.4894710291348448,0.928013422187243,0.928013422187243
516,NA,0.9956224568455913,0.9968675140897065,0.5482366838678903,0.4894710291348448,0.8960476126023894,0.8960476126023894
517,NA,0.9965864765410074,0.9977473329318257,0.5020520391353871,0.4894710291348448,0.820562622507452,0.820562622507452
518,NA,0.9975504962364236,0.9986248147243285,0.5466831806448773,0.4894710291348448,0.8935085397984134,0.8935085397984134
519,NA,0.9985145159318398,0.999499977154915,0.5736149326064404,0.4894710291348448,0.9375262656428472,0.9375262656428472
520,NA,0.999478535627256,1.0003728379112855,NA,0.4894710291348448,NA,0.999478535627256
521,NA,1.0004425553226721,1.0012434146811402,NA,0.4894710291348448,NA,1.0004425553226721
522,NA,1.0014065750180883,1.0021117251521792,0.5721691183557536,0.4894710291348448,0.9351632015763306,0.9351632015763306
523,NA,1.0023705947135044,1.0029777870121026,0.5176120383281506,0.4894710291348448,0.8459941569870575,0.8459941569870575
524,NA,1.0033346144089206,1.003841617948611,0.5445017381580555,0.4894710291348448,0.8899431520929509,0.8899431520929509
525,NA,1.0042986341043367,1.0047032356494041,0.5732831511814827,0.4894710291348448,0.9369839962864047,0.9369839962864047
526,NA,1.0052626537997529,1.0055626578021823,0.5715205283152255,0.4894710291348448,0.9341031346846504,0.9341031346846504
527,NA,1.006226673495169,1.006419902094646,NA,0.4894710291348448,NA,1.006226673495169
528,NA,1.0071906931905852,1.007274986214495,NA,0.4894710291348448,NA,1.0071906931905852
529,NA,1.0081547128860013,1.0081279278494297,0.6261888692718831,0.4894710291348448,1.0234540260798541,1.0234540260798541
530,NA,1.0091187325814175,1.0089787446871505,0.7157932662438229,0.4894710291348448,1.169905017682472,1.169905017682472
531,NA,1.0100827522768336,1.0098274544153572,0.7364034220452804,0.4894710291348448,1.2035906163384524,1.2035906163384524
532,NA,1.0110467719722498,1.0106740747217502,0.790189850605536,0.4894710291348448,1.2915000947079074,1.2915000947079074
533,NA,1.012010791667666,1.0115186232940296,0.7962882643867111,0.4894710291348448,1.3014674487177316,1.3014674487177316
534,NA,1.012974811363082,1.0123611178198957,NA,0.4894710291348448,NA,1.012974811363082
535,NA,1.0139388310584982,1.0132015759870485,NA,0.4894710291348448,NA,1.0139388310584982
536,NA,1.0149028507539144,1.0140400154831886,0.8030826026422605,0.4894710291348448,1.312572233844743,1.312572233844743
537,NA,1.0158668704493308,1.0148764539960156,1.2999999999999998,0.4894710291348448,2.124742708139912,2.124742708139912
538,NA,1.016830890144747,1.0157109092132302,1.2199999999999998,0.4894710291348448,1.9939893107159172,1.9939893107159172
539,NA,1.017794909840163,1.0165433988225325,1.0949999999999998,0.4894710291348448,1.7896871272409258,1.7896871272409258
540,NA,1.0187589295355792,1.0173739405116222,NA,0.4894710291348448,NA,1.0187589295355792
541,NA,1.0197229492309954,1.0182025519682003,NA,0.4894710291348448,NA,1.0197229492309954
542,NA,1.0206869689264115,1.0190292508799663,NA,0.4894710291348448,NA,1.0206869689264115
543,NA,1.0216509886218277,1.019854054934621,NA,0.4894710291348448,NA,1.0216509886218277
544,NA,1.0226150083172438,1.020676981819864,NA,0.4894710291348448,NA,1.0226150083172438
545,NA,1.02357902801266,1.0214980492233956,NA,0.4894710291348448,NA,1.02357902801266
546,NA,1.0245430477080761,1.0223172748329163,NA,0.4894710291348448,NA,1.0245430477080761
547,NA,1.0255070674034923,1.0231346763361262,NA,0.4894710291348448,NA,1.0255070674034923
548,1.0264710870989084,1.0264710870989084,1.0239502714207254,NA,0.4894710291348448,NA,1.0264710870989084
549,NA,1.0272371160860645,1.0247640777744138,NA,0.4894710291348448,NA,1.0272371160860645
550,NA,1.0280031450732205,1.0255761130848924,NA,0.4894710291348448,NA,1.0280031450732205
551,NA,1.0287691740603766,1.0263863950398606,NA,0.4894710291348448,NA,1.0287691740603766
552,NA,1.0295352030475327,1.027194941327019,NA,0.4894710291348448,NA,1.0295352030475327
553,NA,1.0303012320346885,1.0280017696340675,NA,0.4894710291348448,NA,1.0303012320346885
554,NA,1.0310672610218445,1.0288068976487066,NA,0.4894710291348448,NA,1.0310672610218445
555,NA,1.0318332900090006,1.029610343058636,NA,0.4894710291348448,NA,1.0318332900090006
556,NA,1.0325993189961566,1.0304121235515569,NA,0.4894710291348448,NA,1.0325993189961566
557,NA,1.0333653479833127,1.0312122568151683,NA,0.4894710291348448,NA,1.0333653479833127
558,NA,1.0341313769704688,1.0320107605371711,NA,0.4894710291348448,NA,1.0341313769704688
559,NA,1.0348974059576248,1.0328076524052654,NA,0.4894710291348448,NA,1.0348974059576248
560,NA,1.0356634349447809,1.033602950107151,NA,0.4894710291348448,NA,1.0356634349447809
561,NA,1.0364294639319367,1.0343966713305286,NA,0.4894710291348448,NA,1.0364294639319367
562,NA,1.0371954929190927,1.0351888337630983,NA,0.4894710291348448,NA,1.0371954929190927
563,NA,1.0379615219062488,1.0359794550925603,NA,0.4894710291348448,NA,1.0379615219062488
564,NA,1.0387275508934048,1.0367685530066144,NA,0.4894710291348448,NA,1.0387275508934048
565,NA,1.039493579880561,1.0375561451929611,NA,0.4894710291348448,NA,1.039493579880561
566,NA,1.040259608867717,1.0383422493393006,NA,0.4894710291348448,NA,1.040259608867717
567,NA,1.041025637854873,1.039126883133333,NA,0.4894710291348448,NA,1.041025637854873
568,NA,1.041791666842029,1.0399100642627586,NA,0.4894710291348448,NA,1.041791666842029
569,NA,1.042557695829185,1.0406918104152776,NA,0.4894710291348448,NA,1.042557695829185
570,NA,1.043323724816341,1.04147213927859,NA,0.4894710291348448,NA,1.043323724816341
571,NA,1.044089753803497,1.042251068540396,NA,0.4894710291348448,NA,1.044089753803497
572,NA,1.044855782790653,1.043028615888396,NA,0.4894710291348448,NA,1.044855782790653
573,NA,1.045621811777809,1.04380479901029,NA,0.4894710291348448,NA,1.045621811777809
574,NA,1.0463878407649652,1.0445796355937786,NA,0.4894710291348448,NA,1.0463878407649652
575,NA,1.0471538697521212,1.0453531433265615,NA,0.4894710291348448,NA,1.0471538697521212
576,NA,1.0479198987392773,1.0461253398963388,NA,0.4894710291348448,NA,1.0479198987392773
577,NA,1.048685927726433,1.0468962429908113,NA,0.4894710291348448,NA,1.048685927726433
578,NA,1.0494519567135892,1.0476658702976789,NA,0.4894710291348448,NA,1.0494519567135892
579,NA,1.0502179857007452,1.0484342395046413,NA,0.4894710291348448,NA,1.0502179857007452
580,NA,1.0509840146879013,1.0492013682993995,NA,0.4894710291348448,NA,1.0509840146879013
581,NA,1.0517500436750573,1.0499672743696533,NA,0.4894710291348448,NA,1.0517500436750573
582,NA,1.0525160726622134,1.0507319754031028,NA,0.4894710291348448,NA,1.0525160726622134
583,NA,1.0532821016493694,1.0514954890874484,NA,0.4894710291348448,NA,1.0532821016493694
584,NA,1.0540481306365255,1.05225783311039,NA,0.4894710291348448,NA,1.0540481306365255
585,NA,1.0548141596236815,1.053019025159628,NA,0.4894710291348448,NA,1.0548141596236815
586,NA,1.0555801886108374,1.0537790829228628,NA,0.4894710291348448,NA,1.0555801886108374
587,NA,1.0563462175979934,1.0545380240877944,NA,0.4894710291348448,NA,1.0563462175979934
588,NA,1.0571122465851495,1.0552958663421228,NA,0.4894710291348448,NA,1.0571122465851495
589,NA,1.0578782755723055,1.056052627373548,NA,0.4894710291348448,NA,1.0578782755723055
590,NA,1.0586443045594616,1.0568083248697713,NA,0.4894710291348448,NA,1.0586443045594616
591,NA,1.0594103335466176,1.0575629765184915,NA,0.4894710291348448,NA,1.0594103335466176
592,NA,1.0601763625337737,1.0583166000074098,NA,0.4894710291348448,NA,1.0601763625337737
593,NA,1.0609423915209297,1.0590692130242256,NA,0.4894710291348448,NA,1.0609423915209297
594,NA,1.0617084205080856,1.0598208332566397,NA,0.4894710291348448,NA,1.0617084205080856
595,NA,1.0624744494952416,1.0605714783923523,NA,0.4894710291348448,NA,1.0624744494952416
596,NA,1.0632404784823977,1.0613211661190634,NA,0.4894710291348448,NA,1.0632404784823977
597,NA,1.0640065074695537,1.062069914124473,NA,0.4894710291348448,NA,1.0640065074695537
598,NA,1.0647725364567098,1.0628177400962813,NA,0.4894710291348448,NA,1.0647725364567098
599,NA,1.0655385654438658,1.0635646617221888,NA,0.4894710291348448,NA,1.0655385654438658
600,NA,1.0663045944310219,1.0643106966898954,NA,0.4894710291348448,NA,1.0663045944310219
601,NA,1.067070623418178,1.0650558626871018,NA,0.4894710291348448,NA,1.067070623418178
602,NA,1.0678366524053338,1.0658001774015078,NA,0.4894710291348448,NA,1.0678366524053338
603,NA,1.0686026813924898,1.0665436585208135,NA,0.4894710291348448,NA,1.0686026813924898
604,NA,1.0693687103796459,1.0672863237327193,NA,0.4894710291348448,NA,1.0693687103796459
605,NA,1.070134739366802,1.068028190724925,NA,0.4894710291348448,NA,1.070134739366802
606,NA,1.070900768353958,1.0687692771851314,NA,0.4894710291348448,NA,1.070900768353958
607,NA,1.071666797341114,1.069509600801038,NA,0.4894710291348448,NA,1.071666797341114
608,NA,1.07243282632827,1.070249179260346,NA,0.4894710291348448,NA,1.07243282632827
609,NA,1.0731988553154261,1.0709880302507544,NA,0.4894710291348448,NA,1.0731988553154261
610,NA,1.0739648843025822,1.0717261714599642,NA,0.4894710291348448,NA,1.0739648843025822
611,NA,1.074730913289738,1.0724636205756752,NA,0.4894710291348448,NA,1.074730913289738
612,NA,1.075496942276894,1.0732003952855877,NA,0.4894710291348448,NA,1.075496942276894
613,NA,1.0762629712640501,1.0739365132774024,NA,0.4894710291348448,NA,1.0762629712640501
614,NA,1.0770290002512062,1.0746719922388186,NA,0.4894710291348448,NA,1.0770290002512062
615,NA,1.0777950292383622,1.075406849857537,NA,0.4894710291348448,NA,1.0777950292383622
616,NA,1.0785610582255183,1.0761411038212578,NA,0.4894710291348448,NA,1.0785610582255183
617,NA,1.0793270872126743,1.076874771817681,NA,0.4894710291348448,NA,1.0793270872126743
618,NA,1.0800931161998304,1.077607871534507,NA,0.4894710291348448,NA,1.0800931161998304
619,NA,1.0808591451869862,1.0783404206594358,NA,0.4894710291348448,NA,1.0808591451869862
620,NA,1.0816251741741423,1.0790724368801676,NA,0.4894710291348448,NA,1.0816251741741423
621,NA,1.0823912031612983,1.0798039378844027,NA,0.4894710291348448,NA,1.0823912031612983
622,NA,1.0831572321484544,1.0805349413598413,NA,0.4894710291348448,NA,1.0831572321484544
623,NA,1.0839232611356104,1.0812654649941835,NA,0.4894710291348448,NA,1.0839232611356104
624,NA,1.0846892901227665,1.0819955264751295,NA,0.4894710291348448,NA,1.0846892901227665
625,NA,1.0854553191099225,1.0827251434903795,NA,0.4894710291348448,NA,1.0854553191099225
626,NA,1.0862213480970786,1.0834543337276337,NA,0.4894710291348448,NA,1.0862213480970786
627,NA,1.0869873770842344,1.0841831148745926,NA,0.4894710291348448,NA,1.0869873770842344
628,NA,1.0877534060713905,1.0849115046189557,NA,0.4894710291348448,NA,1.0877534060713905
629,NA,1.0885194350585465,1.085639520648424,NA,0.4894710291348448,NA,1.0885194350585465
630,NA,1.0892854640457026,1.086367180650697,NA,0.4894710291348448,NA,1.0892854640457026
631,NA,1.0900514930328586,1.087094502313475,NA,0.4894710291348448,NA,1.0900514930328586
632,NA,1.0908175220200147,1.0878215033244587,NA,0.4894710291348448,NA,1.0908175220200147
633,NA,1.0915835510071707,1.088548201371348,NA,0.4894710291348448,NA,1.0915835510071707
634,NA,1.0923495799943268,1.0892746141418428,NA,0.4894710291348448,NA,1.0923495799943268
635,NA,1.0931156089814826,1.0900007593236436,NA,0.4894710291348448,NA,1.0931156089814826
636,NA,1.0938816379686387,1.0907266546044507,NA,0.4894710291348448,NA,1.0938816379686387
637,NA,1.0946476669557947,1.0914523176719642,NA,0.4894710291348448,NA,1.0946476669557947
638,NA,1.0954136959429508,1.0921777662138836,NA,0.4894710291348448,NA,1.0954136959429508
639,1.0961797249301068,1.0961797249301068,1.09290301791791,NA,0.4894710291348448,NA,1.0961797249301068
640,NA,1.096769318432757,1.0936259923356868,NA,0.4894710291348448,NA,1.096769318432757
641,NA,1.0973589119354072,1.094344641880767,NA,0.4894710291348448,NA,1.0973589119354072
642,NA,1.0979485054380573,1.095059033533715,NA,0.4894710291348448,NA,1.0979485054380573
643,NA,1.0985380989407074,1.0957692342750942,NA,0.4894710291348448,NA,1.0985380989407074
644,NA,1.0991276924433577,1.0964753110854695,NA,0.4894710291348448,NA,1.0991276924433577
645,NA,1.0997172859460078,1.0971773309454047,NA,0.4894710291348448,NA,1.0997172859460078
646,NA,1.1003068794486581,1.0978753608354637,NA,0.4894710291348448,NA,1.1003068794486581
647,NA,1.1008964729513082,1.0985694677362108,NA,0.4894710291348448,NA,1.1008964729513082
648,NA,1.1014860664539583,1.0992597186282105,NA,0.4894710291348448,NA,1.1014860664539583
649,NA,1.1020756599566086,1.0999461804920263,NA,0.4894710291348448,NA,1.1020756599566086
650,NA,1.1026652534592587,1.1006289203082227,NA,0.4894710291348448,NA,1.1026652534592587
651,NA,1.1032548469619088,1.1013080050573638,NA,0.4894710291348448,NA,1.1032548469619088
652,NA,1.103844440464559,1.101983501720014,NA,0.4894710291348448,NA,1.103844440464559
653,NA,1.1044340339672092,1.1026554772767367,NA,0.4894710291348448,NA,1.1044340339672092
654,NA,1.1050236274698595,1.1033239987080967,NA,0.4894710291348448,NA,1.1050236274698595
655,NA,1.1056132209725096,1.1039891329946576,NA,0.4894710291348448,NA,1.1056132209725096
656,NA,1.1062028144751597,1.104650947116984,NA,0.4894710291348448,NA,1.1062028144751597
657,NA,1.10679240797781,1.1053095080556399,NA,0.4894710291348448,NA,1.10679240797781
658,NA,1.10738200148046,1.1059648827911892,NA,0.4894710291348448,NA,1.10738200148046
659,NA,1.1079715949831102,1.1066171383041958,NA,0.4894710291348448,NA,1.1079715949831102
660,NA,1.1085611884857605,1.107266341575225,NA,0.4894710291348448,NA,1.1085611884857605
661,NA,1.1091507819884106,1.1079125595848398,NA,0.4894710291348448,NA,1.1091507819884106
662,NA,1.1097403754910609,1.1085558593136047,NA,0.4894710291348448,NA,1.1097403754910609
663,NA,1.110329968993711,1.1091963077420834,NA,0.4894710291348448,NA,1.110329968993711
664,NA,1.110919562496361,1.109833971850841,NA,0.4894710291348448,NA,1.110919562496361
665,NA,1.1115091559990113,1.1104689186204404,NA,0.4894710291348448,NA,1.1115091559990113
666,NA,1.1120987495016614,1.1111012150314468,NA,0.4894710291348448,NA,1.1120987495016614
667,NA,1.1126883430043115,1.1117309280644239,NA,0.4894710291348448,NA,1.1126883430043115
668,NA,1.1132779365069618,1.1123581246999357,NA,0.4894710291348448,NA,1.1132779365069618
669,NA,1.113867530009612,1.1129828719185464,NA,0.4894710291348448,NA,1.113867530009612
670,NA,1.1144571235122622,1.1136052367008202,NA,0.4894710291348448,NA,1.1144571235122622
671,NA,1.1150467170149123,1.1142252860273214,NA,0.4894710291348448,NA,1.1150467170149123
672,NA,1.1156363105175624,1.1148430868786137,NA,0.4894710291348448,NA,1.1156363105175624
673,NA,1.1162259040202127,1.1154587062352619,NA,0.4894710291348448,NA,1.1162259040202127
674,NA,1.1168154975228628,1.1160722110778292,NA,0.4894710291348448,NA,1.1168154975228628
675,NA,1.1174050910255129,1.1166836683868806,NA,0.4894710291348448,NA,1.1174050910255129
676,NA,1.1179946845281632,1.1172931451429793,NA,0.4894710291348448,NA,1.1179946845281632
677,NA,1.1185842780308133,1.1179007083266903,NA,0.4894710291348448,NA,1.1185842780308133
678,NA,1.1191738715334636,1.1185064249185774,NA,0.4894710291348448,NA,1.1191738715334636
679,NA,1.1197634650361137,1.1191103618992047,NA,0.4894710291348448,NA,1.1197634650361137
680,NA,1.1203530585387638,1.1197125862491364,NA,0.4894710291348448,NA,1.1203530585387638
681,NA,1.120942652041414,1.1203131649489364,NA,0.4894710291348448,NA,1.120942652041414
682,NA,1.1215322455440642,1.120912164979169,NA,0.4894710291348448,NA,1.1215322455440642
683,NA,1.1221218390467143,1.1215096533203985,NA,0.4894710291348448,NA,1.1221218390467143
684,NA,1.1227114325493646,1.1221056969531888,NA,0.4894710291348448,NA,1.1227114325493646
685,NA,1.1233010260520147,1.1227003628581043,NA,0.4894710291348448,NA,1.1233010260520147
686,NA,1.123890619554665,1.1232937180157085,NA,0.4894710291348448,NA,1.123890619554665
687,NA,1.124480213057315,1.1238858294065661,NA,0.4894710291348448,NA,1.124480213057315
688,NA,1.1250698065599651,1.1244767640112412,NA,0.4894710291348448,NA,1.1250698065599651
689,NA,1.1256594000626154,1.1250665888102978,NA,0.4894710291348448,NA,1.1256594000626154
690,NA,1.1262489935652655,1.1256553707843,NA,0.4894710291348448,NA,1.1262489935652655
691,NA,1.1268385870679156,1.1262431769138117,NA,0.4894710291348448,NA,1.1268385870679156
692,NA,1.127428180570566,1.1268300741793975,NA,0.4894710291348448,NA,1.127428180570566
693,NA,1.128017774073216,1.1274161295616212,NA,0.4894710291348448,NA,1.128017774073216
694,NA,1.1286073675758663,1.1280014100410474,NA,0.4894710291348448,NA,1.1286073675758663
695,NA,1.1291969610785164,1.1285859825982394,NA,0.4894710291348448,NA,1.1291969610785164
696,NA,1.1297865545811665,1.129169914213762,NA,0.4894710291348448,NA,1.1297865545811665
697,NA,1.1303761480838168,1.1297532718681786,NA,0.4894710291348448,NA,1.1303761480838168
698,NA,1.130965741586467,1.1303361225420545,NA,0.4894710291348448,NA,1.130965741586467
699,NA,1.131555335089117,1.1309185332159528,NA,0.4894710291348448,NA,1.131555335089117
700,NA,1.1321449285917673,1.1315005708704382,NA,0.4894710291348448,NA,1.1321449285917673
701,NA,1.1327345220944174,1.1320823024860747,NA,0.4894710291348448,NA,1.1327345220944174
702,NA,1.1333241155970677,1.132663795043426,NA,0.4894710291348448,NA,1.1333241155970677
703,NA,1.1339137090997178,1.133245115523057,NA,0.4894710291348448,NA,1.1339137090997178
704,NA,1.1345033026023679,1.1338263309055312,NA,0.4894710291348448,NA,1.1345033026023679
705,NA,1.1350928961050182,1.134407508171413,NA,0.4894710291348448,NA,1.1350928961050182
706,NA,1.1356824896076683,1.134988714301266,NA,0.4894710291348448,NA,1.1356824896076683
707,NA,1.1362720831103184,1.1355700162756552,NA,0.4894710291348448,NA,1.1362720831103184
708,NA,1.1368616766129687,1.1361514810751443,NA,0.4894710291348448,NA,1.1368616766129687
709,NA,1.1374512701156188,1.1367331756802974,NA,0.4894710291348448,NA,1.1374512701156188
710,NA,1.138040863618269,1.1373151670716783,NA,0.4894710291348448,NA,1.138040863618269
711,NA,1.1386304571209191,1.1378975222298522,NA,0.4894710291348448,NA,1.1386304571209191
712,NA,1.1392200506235692,1.138480308135382,NA,0.4894710291348448,NA,1.1392200506235692
713,NA,1.1398096441262195,1.1390635917688328,NA,0.4894710291348448,NA,1.1398096441262195
714,NA,1.1403992376288696,1.1396474401107677,NA,0.4894710291348448,NA,1.1403992376288696
715,NA,1.1409888311315197,1.140231920141752,NA,0.4894710291348448,NA,1.1409888311315197
716,NA,1.14157842463417,1.1408170988423487,NA,0.4894710291348448,NA,1.14157842463417
717,NA,1.1421680181368201,1.1414030431931228,NA,0.4894710291348448,NA,1.1421680181368201
718,NA,1.1427576116394704,1.141989820174638,NA,0.4894710291348448,NA,1.1427576116394704
719,NA,1.1433472051421205,1.1425774967674582,NA,0.4894710291348448,NA,1.1433472051421205
720,NA,1.1439367986447706,1.143166139952148,NA,0.4894710291348448,NA,1.1439367986447706
721,NA,1.144526392147421,1.1437558167092714,NA,0.4894710291348448,NA,1.144526392147421
722,NA,1.145115985650071,1.1443465940193926,NA,0.4894710291348448,NA,1.145115985650071
723,NA,1.145705579152721,1.1449385388630755,NA,0.4894710291348448,NA,1.145705579152721
724,NA,1.1462951726553714,1.1455317182208844,NA,0.4894710291348448,NA,1.1462951726553714
725,NA,1.1468847661580215,1.1461261990733835,NA,0.4894710291348448,NA,1.1468847661580215
726,NA,1.1474743596606718,1.1467220484011365,NA,0.4894710291348448,NA,1.1474743596606718
727,NA,1.1480639531633219,1.147319333184708,NA,0.4894710291348448,NA,1.1480639531633219
728,NA,1.148653546665972,1.147918120404662,NA,0.4894710291348448,NA,1.148653546665972
729,NA,1.1492431401686223,1.1485184770415624,NA,0.4894710291348448,NA,1.1492431401686223
730,1.1498327336712724,1.1498327336712724,1.1491204700759738,NA,0.4894710291348448,NA,1.1498327336712724
731,NA,1.1503055157628395,1.149721754957145,NA,0.4894710291348448,NA,1.1503055157628395
732,NA,1.1507782978544063,1.1503199583504735,NA,0.4894710291348448,NA,1.1507782978544063
733,NA,1.1512510799459734,1.1509151040607457,NA,0.4894710291348448,NA,1.1512510799459734
734,NA,1.1517238620375405,1.1515072158927486,NA,0.4894710291348448,NA,1.1517238620375405
735,NA,1.1521966441291074,1.1520963176512684,NA,0.4894710291348448,NA,1.1521966441291074
736,NA,1.1526694262206745,1.1526824331410916,NA,0.4894710291348448,NA,1.1526694262206745
737,NA,1.1531422083122413,1.1532655861670047,NA,0.4894710291348448,NA,1.1531422083122413
738,NA,1.1536149904038084,1.1538458005337946,NA,0.4894710291348448,NA,1.1536149904038084
739,NA,1.1540877724953755,1.1544231000462475,NA,0.4894710291348448,NA,1.1540877724953755
740,NA,1.1545605545869424,1.1549975085091497,NA,0.4894710291348448,NA,1.1545605545869424
741,NA,1.1550333366785095,1.1555690497272881,NA,0.4894710291348448,NA,1.1550333366785095
742,NA,1.1555061187700766,1.1561377475054497,NA,0.4894710291348448,NA,1.1555061187700766
743,NA,1.1559789008616435,1.15670362564842,NA,0.4894710291348448,NA,1.1559789008616435
744,NA,1.1564516829532105,1.157266707960986,NA,0.4894710291348448,NA,1.1564516829532105
745,NA,1.1569244650447774,1.1578270182479342,NA,0.4894710291348448,NA,1.1569244650447774
746,NA,1.1573972471363445,1.1583845803140516,NA,0.4894710291348448,NA,1.1573972471363445
747,NA,1.1578700292279116,1.1589394179641241,NA,0.4894710291348448,NA,1.1578700292279116
748,NA,1.1583428113194785,1.1594915550029385,NA,0.4894710291348448,NA,1.1583428113194785
749,NA,1.1588155934110456,1.1600410152352811,NA,0.4894710291348448,NA,1.1588155934110456
750,NA,1.1592883755026127,1.1605878224659387,NA,0.4894710291348448,NA,1.1592883755026127
751,NA,1.1597611575941795,1.161132000499698,NA,0.4894710291348448,NA,1.1597611575941795
752,NA,1.1602339396857466,1.1616735731413448,NA,0.4894710291348448,NA,1.1602339396857466
753,NA,1.1607067217773135,1.1622125641956662,NA,0.4894710291348448,NA,1.1607067217773135
754,NA,1.1611795038688806,1.1627489974674488,NA,0.4894710291348448,NA,1.1611795038688806
755,NA,1.1616522859604477,1.163282896761479,NA,0.4894710291348448,NA,1.1616522859604477
756,NA,1.1621250680520145,1.163814285882543,NA,0.4894710291348448,NA,1.1621250680520145
757,NA,1.1625978501435816,1.164343188635428,NA,0.4894710291348448,NA,1.1625978501435816
758,NA,1.1630706322351487,1.1648696288249198,NA,0.4894710291348448,NA,1.1630706322351487
759,NA,1.1635434143267156,1.1653936302558054,NA,0.4894710291348448,NA,1.1635434143267156
760,NA,1.1640161964182827,1.1659152167328712,NA,0.4894710291348448,NA,1.1640161964182827
761,NA,1.1644889785098496,1.1664344120609038,NA,0.4894710291348448,NA,1.1644889785098496
762,NA,1.1649617606014167,1.1669512400446898,NA,0.4894710291348448,NA,1.1649617606014167
763,NA,1.1654345426929837,1.1674657244890154,NA,0.4894710291348448,NA,1.1654345426929837
764,NA,1.1659073247845506,1.1679778891986674,NA,0.4894710291348448,NA,1.1659073247845506
