"meeting_date","scrape_date","move","diff_bps","bucket_rate","probability"
2027-02-03,2025-09-01,"6.10%",250,6.1,0
2027-02-03,2025-09-02,"0.10%",-300,0.1,0
2027-02-03,2025-09-02,"0.35%",-300,0.35,0
2027-02-03,2025-09-02,"0.60%",-300,0.6,0
2027-02-03,2025-09-02,"0.85%",-275,0.85,0
2027-02-03,2025-09-02,"1.10%",-250,1.1,0
2027-02-03,2025-09-02,"1.35%",-225,1.35,0
2027-02-03,2025-09-02,"1.60%",-200,1.6,0
2027-02-03,2025-09-02,"1.85%",-175,1.85,0.0140407502721669
2027-02-03,2025-09-02,"2.10%",-150,2.1,0.0323327327013686
2027-02-03,2025-09-02,"2.35%",-125,2.35,0.0627661766925742
2027-02-03,2025-09-02,"2.60%",-100,2.6,0.102719310744222
2027-02-03,2025-09-02,"2.85%",-75,2.85,0.141719862978757
2027-02-03,2025-09-02,"3.10%",-50,3.1,0.164841870802779
2027-02-03,2025-09-02,"3.35%",-25,3.35,0.161646146178289
2027-02-03,2025-09-02,"3.60%",0,3.6,0.133636107739542
2027-02-03,2025-09-02,"3.85%",25,3.85,0.0931406726104053
2027-02-03,2025-09-02,"4.10%",50,4.1,0.054727463459865
2027-02-03,2025-09-02,"4.35%",75,4.35,0.0271089022981738
2027-02-03,2025-09-02,"4.60%",100,4.6,0.0113200035218569
2027-02-03,2025-09-02,"4.85%",125,4.85,0
2027-02-03,2025-09-02,"5.10%",150,5.1,0
2027-02-03,2025-09-02,"5.35%",175,5.35,0
2027-02-03,2025-09-02,"5.60%",200,5.6,0
2027-02-03,2025-09-02,"5.85%",225,5.85,0
2027-02-03,2025-09-02,"6.10%",250,6.1,0
2027-02-03,2025-09-03,"0.10%",-300,0.1,0
2027-02-03,2025-09-03,"0.35%",-300,0.35,0
2027-02-03,2025-09-03,"0.60%",-300,0.6,0
2027-02-03,2025-09-03,"0.85%",-275,0.85,0
2027-02-03,2025-09-03,"1.10%",-250,1.1,0
2027-02-03,2025-09-03,"1.35%",-225,1.35,0
2027-02-03,2025-09-03,"1.60%",-200,1.6,0
2027-02-03,2025-09-03,"1.85%",-175,1.85,0.0136833384424349
2027-02-03,2025-09-03,"2.10%",-150,2.1,0.0332352410918479
2027-02-03,2025-09-03,"2.35%",-125,2.35,0.0668467951532916
2027-02-03,2025-09-03,"2.60%",-100,2.6,0.111340806142896
2027-02-03,2025-09-03,"2.85%",-75,2.85,0.153579342097556
2027-02-03,2025-09-03,"3.10%",-50,3.1,0.175438132396294
2027-02-03,2025-09-03,"3.35%",-25,3.35,0.16597065423574
2027-02-03,2025-09-03,"3.60%",0,3.6,0.130032924170732
2027-02-03,2025-09-03,"3.85%",25,3.85,0.0843691962931529
2027-02-03,2025-09-03,"4.10%",50,4.1,0.0453327702872331
2027-02-03,2025-09-03,"4.35%",75,4.35,0.020170799688822
2027-02-03,2025-09-03,"4.60%",100,4.6,0
2027-02-03,2025-09-03,"4.85%",125,4.85,0
2027-02-03,2025-09-03,"5.10%",150,5.1,0
2027-02-03,2025-09-03,"5.35%",175,5.35,0
2027-02-03,2025-09-03,"5.60%",200,5.6,0
2027-02-03,2025-09-03,"5.85%",225,5.85,0
2027-02-03,2025-09-03,"6.10%",250,6.1,0
2027-02-03,2025-09-04,"0.10%",-300,0.1,0
2027-02-03,2025-09-04,"0.35%",-300,0.35,0
2027-02-03,2025-09-04,"0.60%",-300,0.6,0
2027-02-03,2025-09-04,"0.85%",-275,0.85,0
2027-02-03,2025-09-04,"1.10%",-250,1.1,0
2027-02-03,2025-09-04,"1.35%",-225,1.35,0
2027-02-03,2025-09-04,"1.60%",-200,1.6,0
2027-02-03,2025-09-04,"1.85%",-175,1.85,0
2027-02-03,2025-09-04,"2.10%",-150,2.1,0.0268915769443176
2027-02-03,2025-09-04,"2.35%",-125,2.35,0.0611886523203228
2027-02-03,2025-09-04,"2.60%",-100,2.6,0.111529164750963
2027-02-03,2025-09-04,"2.85%",-75,2.85,0.162852021765707
2027-02-03,2025-09-04,"3.10%",-50,3.1,0.190502435434786
2027-02-03,2025-09-04,"3.35%",-25,3.35,0.178532414436051
2027-02-03,2025-09-04,"3.60%",0,3.6,0.134041753507697
2027-02-03,2025-09-04,"3.85%",25,3.85,0.0806227824077618
2027-02-03,2025-09-04,"4.10%",50,4.1,0.0388462822782701
2027-02-03,2025-09-04,"4.35%",75,4.35,0.0149929161541248
2027-02-03,2025-09-04,"4.60%",100,4.6,0
2027-02-03,2025-09-04,"4.85%",125,4.85,0
2027-02-03,2025-09-04,"5.10%",150,5.1,0
2027-02-03,2025-09-04,"5.35%",175,5.35,0
2027-02-03,2025-09-04,"5.60%",200,5.6,0
2027-02-03,2025-09-04,"5.85%",225,5.85,0
2027-02-03,2025-09-04,"6.10%",250,6.1,0
2027-02-03,2025-09-07,"0.10%",-300,0.1,0
2027-02-03,2025-09-07,"0.35%",-300,0.35,0
2027-02-03,2025-09-07,"0.60%",-300,0.6,0
2027-02-03,2025-09-07,"0.85%",-275,0.85,0
2027-02-03,2025-09-07,"1.10%",-250,1.1,0
2027-02-03,2025-09-07,"1.35%",-225,1.35,0
2027-02-03,2025-09-07,"1.60%",-200,1.6,0
2027-02-03,2025-09-07,"1.85%",-175,1.85,0.0201881969642776
2027-02-03,2025-09-07,"2.10%",-150,2.1,0.0428797463642426
2027-02-03,2025-09-07,"2.35%",-125,2.35,0.0771657465258324
2027-02-03,2025-09-07,"2.60%",-100,2.6,0.117658788358861
2027-02-03,2025-09-07,"2.85%",-75,2.85,0.152005306857062
2027-02-03,2025-09-07,"3.10%",-50,3.1,0.166391852375743
2027-02-03,2025-09-07,"3.35%",-25,3.35,0.154328393810789
2027-02-03,2025-09-07,"3.60%",0,3.6,0.121282684843325
2027-02-03,2025-09-07,"3.85%",25,3.85,0.0807582412276865
2027-02-03,2025-09-07,"4.10%",50,4.1,0.0455620358030272
2027-02-03,2025-09-07,"4.35%",75,4.35,0.0217790068691539
2027-02-03,2025-09-07,"4.60%",100,4.6,0
2027-02-03,2025-09-07,"4.85%",125,4.85,0
2027-02-03,2025-09-07,"5.10%",150,5.1,0
2027-02-03,2025-09-07,"5.35%",175,5.35,0
2027-02-03,2025-09-07,"5.60%",200,5.6,0
2027-02-03,2025-09-07,"5.85%",225,5.85,0
2027-02-03,2025-09-07,"6.10%",250,6.1,0
2027-02-03,2025-09-08,"0.10%",-300,0.1,0
2027-02-03,2025-09-08,"0.35%",-300,0.35,0
2027-02-03,2025-09-08,"0.60%",-300,0.6,0
2027-02-03,2025-09-08,"0.85%",-275,0.85,0
2027-02-03,2025-09-08,"1.10%",-250,1.1,0
2027-02-03,2025-09-08,"1.35%",-225,1.35,0
2027-02-03,2025-09-08,"1.60%",-200,1.6,0
2027-02-03,2025-09-08,"1.85%",-175,1.85,0.0206292513046353
2027-02-03,2025-09-08,"2.10%",-150,2.1,0.0430421454284351
2027-02-03,2025-09-08,"2.35%",-125,2.35,0.076496126271465
2027-02-03,2025-09-08,"2.60%",-100,2.6,0.115805380611804
2027-02-03,2025-09-08,"2.85%",-75,2.85,0.149337243410354
2027-02-03,2025-09-08,"3.10%",-50,3.1,0.164044448745987
2027-02-03,2025-09-08,"3.35%",-25,3.35,0.153500719743445
2027-02-03,2025-09-08,"3.60%",0,3.6,0.122352749969872
2027-02-03,2025-09-08,"3.85%",25,3.85,0.0830745497369289
2027-02-03,2025-09-08,"4.10%",50,4.1,0.048047110469614
2027-02-03,2025-09-08,"4.35%",75,4.35,0.0236702743074591
2027-02-03,2025-09-08,"4.60%",100,4.6,0
2027-02-03,2025-09-08,"4.85%",125,4.85,0
2027-02-03,2025-09-08,"5.10%",150,5.1,0
2027-02-03,2025-09-08,"5.35%",175,5.35,0
2027-02-03,2025-09-08,"5.60%",200,5.6,0
2027-02-03,2025-09-08,"5.85%",225,5.85,0
2027-02-03,2025-09-08,"6.10%",250,6.1,0
2027-02-03,2025-09-09,"0.10%",-300,0.1,0
2027-02-03,2025-09-09,"0.35%",-300,0.35,0
2027-02-03,2025-09-09,"0.60%",-300,0.6,0
2027-02-03,2025-09-09,"0.85%",-275,0.85,0
2027-02-03,2025-09-09,"1.10%",-250,1.1,0
2027-02-03,2025-09-09,"1.35%",-225,1.35,0
2027-02-03,2025-09-09,"1.60%",-200,1.6,0
2027-02-03,2025-09-09,"1.85%",-175,1.85,0.0215313563790759
2027-02-03,2025-09-09,"2.10%",-150,2.1,0.0438792535770753
2027-02-03,2025-09-09,"2.35%",-125,2.35,0.0765579321618889
2027-02-03,2025-09-09,"2.60%",-100,2.6,0.114359410023393
2027-02-03,2025-09-09,"2.85%",-75,2.85,0.146254733541083
2027-02-03,2025-09-09,"3.10%",-50,3.1,0.160142907086762
2027-02-03,2025-09-09,"3.35%",-25,3.35,0.150129663447658
2027-02-03,2025-09-09,"3.60%",0,3.6,0.120499552248053
2027-02-03,2025-09-09,"3.85%",25,3.85,0.0828059221301102
2027-02-03,2025-09-09,"4.10%",50,4.1,0.0487179711984123
2027-02-03,2025-09-09,"4.35%",75,4.35,0.0245392642591691
2027-02-03,2025-09-09,"4.60%",100,4.6,0.0105820339473205
2027-02-03,2025-09-09,"4.85%",125,4.85,0
2027-02-03,2025-09-09,"5.10%",150,5.1,0
2027-02-03,2025-09-09,"5.35%",175,5.35,0
2027-02-03,2025-09-09,"5.60%",200,5.6,0
2027-02-03,2025-09-09,"5.85%",225,5.85,0
2027-02-03,2025-09-09,"6.10%",250,6.1,0
2027-02-03,2025-09-10,"0.10%",-300,0.1,0
2027-02-03,2025-09-10,"0.35%",-300,0.35,0
2027-02-03,2025-09-10,"0.60%",-300,0.6,0
2027-02-03,2025-09-10,"0.85%",-275,0.85,0
2027-02-03,2025-09-10,"1.10%",-250,1.1,0
2027-02-03,2025-09-10,"1.35%",-225,1.35,0
2027-02-03,2025-09-10,"1.60%",-200,1.6,0
2027-02-03,2025-09-10,"1.85%",-175,1.85,0.0120844971463166
2027-02-03,2025-09-10,"2.10%",-150,2.1,0.0320023996876361
2027-02-03,2025-09-10,"2.35%",-125,2.35,0.0684542090226756
2027-02-03,2025-09-10,"2.60%",-100,2.6,0.118279156719038
2027-02-03,2025-09-10,"2.85%",-75,2.85,0.165092159183531
2027-02-03,2025-09-10,"3.10%",-50,3.1,0.186151716495083
2027-02-03,2025-09-10,"3.35%",-25,3.35,0.16956430774335
2027-02-03,2025-09-10,"3.60%",0,3.6,0.124774314100474
2027-02-03,2025-09-10,"3.85%",25,3.85,0.0741699614702998
2027-02-03,2025-09-10,"4.10%",50,4.1,0.0356142853870821
2027-02-03,2025-09-10,"4.35%",75,4.35,0.0138129930445135
2027-02-03,2025-09-10,"4.60%",100,4.6,0
2027-02-03,2025-09-10,"4.85%",125,4.85,0
2027-02-03,2025-09-10,"5.10%",150,5.1,0
2027-02-03,2025-09-10,"5.35%",175,5.35,0
2027-02-03,2025-09-10,"5.60%",200,5.6,0
2027-02-03,2025-09-10,"5.85%",225,5.85,0
2027-02-03,2025-09-10,"6.10%",250,6.1,0
2027-02-03,2025-09-11,"0.10%",-300,0.1,0
2027-02-03,2025-09-11,"0.35%",-300,0.35,0
2027-02-03,2025-09-11,"0.60%",-300,0.6,0
2027-02-03,2025-09-11,"0.85%",-275,0.85,0
2027-02-03,2025-09-11,"1.10%",-250,1.1,0
2027-02-03,2025-09-11,"1.35%",-225,1.35,0
2027-02-03,2025-09-11,"1.60%",-200,1.6,0
2027-02-03,2025-09-11,"1.85%",-175,1.85,0.0163117739764509
2027-02-03,2025-09-11,"2.10%",-150,2.1,0.0367954011811106
2027-02-03,2025-09-11,"2.35%",-125,2.35,0.0698168386075958
2027-02-03,2025-09-11,"2.60%",-100,2.6,0.111432833758122
2027-02-03,2025-09-11,"2.85%",-75,2.85,0.149610293396102
2027-02-03,2025-09-11,"3.10%",-50,3.1,0.16897045609655
2027-02-03,2025-09-11,"3.35%",-25,3.35,0.160532676715956
2027-02-03,2025-09-11,"3.60%",0,3.6,0.128297587384274
2027-02-03,2025-09-11,"3.85%",25,3.85,0.0862524730513928
2027-02-03,2025-09-11,"4.10%",50,4.1,0.0487769916548104
2027-02-03,2025-09-11,"4.35%",75,4.35,0.0232026741776363
2027-02-03,2025-09-11,"4.60%",100,4.6,0
2027-02-03,2025-09-11,"4.85%",125,4.85,0
2027-02-03,2025-09-11,"5.10%",150,5.1,0
2027-02-03,2025-09-11,"5.35%",175,5.35,0
2027-02-03,2025-09-11,"5.60%",200,5.6,0
2027-02-03,2025-09-11,"5.85%",225,5.85,0
2027-02-03,2025-09-11,"6.10%",250,6.1,0
2027-02-03,2025-09-12,"0.10%",-300,0.1,0
2027-02-03,2025-09-12,"0.35%",-300,0.35,0
2027-02-03,2025-09-12,"0.60%",-300,0.6,0
2027-02-03,2025-09-12,"0.85%",-275,0.85,0
2027-02-03,2025-09-12,"1.10%",-250,1.1,0
2027-02-03,2025-09-12,"1.35%",-225,1.35,0
2027-02-03,2025-09-12,"1.60%",-200,1.6,0
2027-02-03,2025-09-12,"1.85%",-175,1.85,0.0102647432678181
2027-02-03,2025-09-12,"2.10%",-150,2.1,0.0281181870074273
2027-02-03,2025-09-12,"2.35%",-125,2.35,0.0621650192090817
2027-02-03,2025-09-12,"2.60%",-100,2.6,0.110930897043025
2027-02-03,2025-09-12,"2.85%",-75,2.85,0.159781951351902
2027-02-03,2025-09-12,"3.10%",-50,3.1,0.185774088989001
2027-02-03,2025-09-12,"3.35%",-25,3.35,0.174353392391515
2027-02-03,2025-09-12,"3.60%",0,3.6,0.132087322505934
2027-02-03,2025-09-12,"3.85%",25,3.85,0.0807731541548038
2027-02-03,2025-09-12,"4.10%",50,4.1,0.0398685194229314
2027-02-03,2025-09-12,"4.35%",75,4.35,0.01588272465656
2027-02-03,2025-09-12,"4.60%",100,4.6,0
2027-02-03,2025-09-12,"4.85%",125,4.85,0
2027-02-03,2025-09-12,"5.10%",150,5.1,0
2027-02-03,2025-09-12,"5.35%",175,5.35,0
2027-02-03,2025-09-12,"5.60%",200,5.6,0
2027-02-03,2025-09-12,"5.85%",225,5.85,0
2027-02-03,2025-09-12,"6.10%",250,6.1,0
2027-02-03,2025-09-14,"0.10%",-300,0.1,0
2027-02-03,2025-09-14,"0.35%",-300,0.35,0
2027-02-03,2025-09-14,"0.60%",-300,0.6,0
2027-02-03,2025-09-14,"0.85%",-275,0.85,0
2027-02-03,2025-09-14,"1.10%",-250,1.1,0
2027-02-03,2025-09-14,"1.35%",-225,1.35,0
2027-02-03,2025-09-14,"1.60%",-200,1.6,0
2027-02-03,2025-09-14,"1.85%",-175,1.85,0.0156845531865724
2027-02-03,2025-09-14,"2.10%",-150,2.1,0.0352280722062746
2027-02-03,2025-09-14,"2.35%",-125,2.35,0.0668080596027699
2027-02-03,2025-09-14,"2.60%",-100,2.6,0.106980190165312
2027-02-03,2025-09-14,"2.85%",-75,2.85,0.144650793303498
2027-02-03,2025-09-14,"3.10%",-50,3.1,0.165153078275924
2027-02-03,2025-09-14,"3.35%",-25,3.35,0.159222095258072
2027-02-03,2025-09-14,"3.60%",0,3.6,0.129619439546714
2027-02-03,2025-09-14,"3.85%",25,3.85,0.0891011593050236
2027-02-03,2025-09-14,"4.10%",50,4.1,0.051717346466354
2027-02-03,2025-09-14,"4.35%",75,4.35,0.0253465647100299
2027-02-03,2025-09-14,"4.60%",100,4.6,0.0104886479734549
2027-02-03,2025-09-14,"4.85%",125,4.85,0
2027-02-03,2025-09-14,"5.10%",150,5.1,0
2027-02-03,2025-09-14,"5.35%",175,5.35,0
2027-02-03,2025-09-14,"5.60%",200,5.6,0
2027-02-03,2025-09-14,"5.85%",225,5.85,0
2027-02-03,2025-09-14,"6.10%",250,6.1,0
2027-02-03,2025-09-15,"0.10%",-300,0.1,0
2027-02-03,2025-09-15,"0.35%",-300,0.35,0
2027-02-03,2025-09-15,"0.60%",-300,0.6,0
2027-02-03,2025-09-15,"0.85%",-275,0.85,0
2027-02-03,2025-09-15,"1.10%",-250,1.1,0
2027-02-03,2025-09-15,"1.35%",-225,1.35,0
2027-02-03,2025-09-15,"1.60%",-200,1.6,0
2027-02-03,2025-09-15,"1.85%",-175,1.85,0.0157923482418139
2027-02-03,2025-09-15,"2.10%",-150,2.1,0.0353672601465709
2027-02-03,2025-09-15,"2.35%",-125,2.35,0.0669180721619893
2027-02-03,2025-09-15,"2.60%",-100,2.6,0.106975379957788
2027-02-03,2025-09-15,"2.85%",-75,2.85,0.144487729528567
2027-02-03,2025-09-15,"3.10%",-50,3.1,0.164888429496986
2027-02-03,2025-09-15,"3.35%",-25,3.35,0.158987821078955
2027-02-03,2025-09-15,"3.60%",0,3.6,0.12952432511669
2027-02-03,2025-09-15,"3.85%",25,3.85,0.0891556653049108
2027-02-03,2025-09-15,"4.10%",50,4.1,0.0518501513375633
2027-02-03,2025-09-15,"4.35%",75,4.35,0.0254768104082457
2027-02-03,2025-09-15,"4.60%",100,4.6,0.0105760072199208
2027-02-03,2025-09-15,"4.85%",125,4.85,0
2027-02-03,2025-09-15,"5.10%",150,5.1,0
2027-02-03,2025-09-15,"5.35%",175,5.35,0
2027-02-03,2025-09-15,"5.60%",200,5.6,0
2027-02-03,2025-09-15,"5.85%",225,5.85,0
2027-02-03,2025-09-15,"6.10%",250,6.1,0
2027-02-03,2025-09-16,"0.10%",-300,0.1,0
2027-02-03,2025-09-16,"0.35%",-300,0.35,0
2027-02-03,2025-09-16,"0.60%",-300,0.6,0
2027-02-03,2025-09-16,"0.85%",-275,0.85,0
2027-02-03,2025-09-16,"1.10%",-250,1.1,0
2027-02-03,2025-09-16,"1.35%",-225,1.35,0
2027-02-03,2025-09-16,"1.60%",-200,1.6,0
2027-02-03,2025-09-16,"1.85%",-175,1.85,0.0178442544005948
2027-02-03,2025-09-16,"2.10%",-150,2.1,0.0390519901607202
2027-02-03,2025-09-16,"2.35%",-125,2.35,0.0722502445669485
2027-02-03,2025-09-16,"2.60%",-100,2.6,0.113004955135403
2027-02-03,2025-09-16,"2.85%",-75,2.85,0.149425771979327
2027-02-03,2025-09-16,"3.10%",-50,3.1,0.167043018642981
2027-02-03,2025-09-16,"3.35%",-25,3.35,0.157873026437875
2027-02-03,2025-09-16,"3.60%",0,3.6,0.126143047115265
2027-02-03,2025-09-16,"3.85%",25,3.85,0.0852099868682778
2027-02-03,2025-09-16,"4.10%",50,4.1,0.0486611731813554
2027-02-03,2025-09-16,"4.35%",75,4.35,0.0234925315112522
2027-02-03,2025-09-16,"4.60%",100,4.6,0
2027-02-03,2025-09-16,"4.85%",125,4.85,0
2027-02-03,2025-09-16,"5.10%",150,5.1,0
2027-02-03,2025-09-16,"5.35%",175,5.35,0
2027-02-03,2025-09-16,"5.60%",200,5.6,0
2027-02-03,2025-09-16,"5.85%",225,5.85,0
2027-02-03,2025-09-16,"6.10%",250,6.1,0
2027-02-03,2025-09-17,"0.10%",-300,0.1,0
2027-02-03,2025-09-17,"0.35%",-300,0.35,0
2027-02-03,2025-09-17,"0.60%",-300,0.6,0
2027-02-03,2025-09-17,"0.85%",-275,0.85,0
2027-02-03,2025-09-17,"1.10%",-250,1.1,0
2027-02-03,2025-09-17,"1.35%",-225,1.35,0
2027-02-03,2025-09-17,"1.60%",-200,1.6,0
2027-02-03,2025-09-17,"1.85%",-175,1.85,0.0189425509976232
2027-02-03,2025-09-17,"2.10%",-150,2.1,0.0419513669116953
2027-02-03,2025-09-17,"2.35%",-125,2.35,0.077809297961189
2027-02-03,2025-09-17,"2.60%",-100,2.6,0.120866846878054
2027-02-03,2025-09-17,"2.85%",-75,2.85,0.157246979588707
2027-02-03,2025-09-17,"3.10%",-50,3.1,0.171341416556202
2027-02-03,2025-09-17,"3.35%",-25,3.35,0.156368445040851
2027-02-03,2025-09-17,"3.60%",0,3.6,0.119520027820792
2027-02-03,2025-09-17,"3.85%",25,3.85,0.0765123329750758
2027-02-03,2025-09-17,"4.10%",50,4.1,0.0410215600792296
2027-02-03,2025-09-17,"4.35%",75,4.35,0.0184191751905817
2027-02-03,2025-09-17,"4.60%",100,4.6,0
2027-02-03,2025-09-17,"4.85%",125,4.85,0
2027-02-03,2025-09-17,"5.10%",150,5.1,0
2027-02-03,2025-09-17,"5.35%",175,5.35,0
2027-02-03,2025-09-17,"5.60%",200,5.6,0
2027-02-03,2025-09-17,"5.85%",225,5.85,0
2027-02-03,2025-09-17,"6.10%",250,6.1,0
2027-02-03,2025-09-18,"0.10%",-300,0.1,0
2027-02-03,2025-09-18,"0.35%",-300,0.35,0
2027-02-03,2025-09-18,"0.60%",-300,0.6,0
2027-02-03,2025-09-18,"0.85%",-275,0.85,0
2027-02-03,2025-09-18,"1.10%",-250,1.1,0
2027-02-03,2025-09-18,"1.35%",-225,1.35,0
2027-02-03,2025-09-18,"1.60%",-200,1.6,0
2027-02-03,2025-09-18,"1.85%",-175,1.85,0.0180641808314201
2027-02-03,2025-09-18,"2.10%",-150,2.1,0.0393082907306098
2027-02-03,2025-09-18,"2.35%",-125,2.35,0.0724042779787819
2027-02-03,2025-09-18,"2.60%",-100,2.6,0.112893461136253
2027-02-03,2025-09-18,"2.85%",-75,2.85,0.149006580562051
2027-02-03,2025-09-18,"3.10%",-50,3.1,0.166486493982298
2027-02-03,2025-09-18,"3.35%",-25,3.35,0.157467667100919
2027-02-03,2025-09-18,"3.60%",0,3.6,0.126078675298616
2027-02-03,2025-09-18,"3.85%",25,3.85,0.0854527189929964
2027-02-03,2025-09-18,"4.10%",50,4.1,0.0490272411099129
2027-02-03,2025-09-18,"4.35%",75,4.35,0.0238104122761425
2027-02-03,2025-09-18,"4.60%",100,4.6,0
2027-02-03,2025-09-18,"4.85%",125,4.85,0
2027-02-03,2025-09-18,"5.10%",150,5.1,0
2027-02-03,2025-09-18,"5.35%",175,5.35,0
2027-02-03,2025-09-18,"5.60%",200,5.6,0
2027-02-03,2025-09-18,"5.85%",225,5.85,0
2027-02-03,2025-09-18,"6.10%",250,6.1,0
2027-02-03,2025-09-21,"0.10%",-300,0.1,0
2027-02-03,2025-09-21,"0.35%",-300,0.35,0
2027-02-03,2025-09-21,"0.60%",-300,0.6,0
2027-02-03,2025-09-21,"0.85%",-275,0.85,0
2027-02-03,2025-09-21,"1.10%",-250,1.1,0
2027-02-03,2025-09-21,"1.35%",-225,1.35,0
2027-02-03,2025-09-21,"1.60%",-200,1.6,0
2027-02-03,2025-09-21,"1.85%",-175,1.85,0.0174861232493593
2027-02-03,2025-09-21,"2.10%",-150,2.1,0.0379586347366783
2027-02-03,2025-09-21,"2.35%",-125,2.35,0.0699294132928645
2027-02-03,2025-09-21,"2.60%",-100,2.6,0.109333003106707
2027-02-03,2025-09-21,"2.85%",-75,2.85,0.145074826623154
2027-02-03,2025-09-21,"3.10%",-50,3.1,0.163375487809909
2027-02-03,2025-09-21,"3.35%",-25,3.35,0.156148478887469
2027-02-03,2025-09-21,"3.60%",0,3.6,0.126661285470569
2027-02-03,2025-09-21,"3.85%",25,3.85,0.0871970588352535
2027-02-03,2025-09-21,"4.10%",50,4.1,0.0509454574818904
2027-02-03,2025-09-21,"4.35%",75,4.35,0.0252607399506287
2027-02-03,2025-09-21,"4.60%",100,4.6,0.0106294905555182
2027-02-03,2025-09-21,"4.85%",125,4.85,0
2027-02-03,2025-09-21,"5.10%",150,5.1,0
2027-02-03,2025-09-21,"5.35%",175,5.35,0
2027-02-03,2025-09-21,"5.60%",200,5.6,0
2027-02-03,2025-09-21,"5.85%",225,5.85,0
2027-02-03,2025-09-21,"6.10%",250,6.1,0
2027-02-03,2025-09-22,"0.10%",-300,0.1,0
2027-02-03,2025-09-22,"0.35%",-300,0.35,0
2027-02-03,2025-09-22,"0.60%",-300,0.6,0
2027-02-03,2025-09-22,"0.85%",-275,0.85,0
2027-02-03,2025-09-22,"1.10%",-250,1.1,0
2027-02-03,2025-09-22,"1.35%",-225,1.35,0
2027-02-03,2025-09-22,"1.60%",-200,1.6,0
2027-02-03,2025-09-22,"1.85%",-175,1.85,0.0178912110329991
2027-02-03,2025-09-22,"2.10%",-150,2.1,0.0382994631821498
2027-02-03,2025-09-22,"2.35%",-125,2.35,0.0698314337541311
2027-02-03,2025-09-22,"2.60%",-100,2.6,0.108448513536328
2027-02-03,2025-09-22,"2.85%",-75,2.85,0.143455545827174
2027-02-03,2025-09-22,"3.10%",-50,3.1,0.161635401353756
2027-02-03,2025-09-22,"3.35%",-25,3.35,0.155125388879357
2027-02-03,2025-09-22,"3.60%",0,3.6,0.126810699037904
2027-02-03,2025-09-22,"3.85%",25,3.85,0.0882983138906707
