date,cash_rate,scrape_date
2026-07-01,4.349999999999994,2026-07-24
2026-08-01,4.420000000000002,2026-07-24
2026-09-01,4.444999999999993,2026-07-24
2026-10-01,4.489999999999995,2026-07-24
2026-11-01,4.599999999999994,2026-07-24
2026-12-01,4.644999999999996,2026-07-24
2027-01-01,4.655000000000001,2026-07-24
2027-02-01,4.694999999999993,2026-07-24
2027-03-01,4.709999999999994,2026-07-24
2027-04-01,4.709999999999994,2026-07-24
2027-05-01,4.694999999999993,2026-07-24
2027-06-01,4.694999999999993,2026-07-24
2027-07-01,4.694999999999993,2026-07-24
2027-08-01,4.685000000000002,2026-07-24
2027-09-01,4.670000000000002,2026-07-24
2027-10-01,4.6499999999999915,2026-07-24
2027-11-01,4.6299999999999955,2026-07-24
2027-12-01,4.6200000000000045,2026-07-24
