date,cash_rate,scrape_date
2023-04-01,3.6,2023-04-04
2023-05-01,3.655,2023-04-04
2023-06-01,3.66,2023-04-04
2023-07-01,3.63,2023-04-04
2023-08-01,3.585,2023-04-04
2023-09-01,3.58,2023-04-04
2023-10-01,3.525,2023-04-04
2023-11-01,3.495,2023-04-04
2023-12-01,3.45,2023-04-04
2024-01-01,3.445,2023-04-04
2024-02-01,3.415,2023-04-04
2024-03-01,3.38,2023-04-04
2024-04-01,3.355,2023-04-04
2024-05-01,3.33,2023-04-04
2024-06-01,3.31,2023-04-04
2024-07-01,3.28,2023-04-04
2024-08-01,3.265,2023-04-04
2024-09-01,3.255,2023-04-04
