date,cash_rate,scrape_date
2023-03-01,3.51,2023-03-29
2023-04-01,3.59,2023-03-29
2023-05-01,3.63,2023-03-29
2023-06-01,3.585,2023-03-29
2023-07-01,3.505,2023-03-29
2023-08-01,3.43,2023-03-29
2023-09-01,3.405,2023-03-29
2023-10-01,3.355,2023-03-29
2023-11-01,3.325,2023-03-29
2023-12-01,3.275,2023-03-29
2024-01-01,3.27,2023-03-29
2024-02-01,3.245,2023-03-29
2024-03-01,3.22,2023-03-29
2024-04-01,3.195,2023-03-29
2024-05-01,3.17,2023-03-29
2024-06-01,3.15,2023-03-29
2024-07-01,3.12,2023-03-29
2024-08-01,3.105,2023-03-29
