date,cash_rate,scrape_date
2025-01-01,4.334999999999994,2025-01-29
2025-02-01,4.2549999999999955,2025-01-29
2025-03-01,4.105000000000004,2025-01-29
2025-04-01,4,2025-01-29
2025-05-01,3.9200000000000017,2025-01-29
2025-06-01,3.789999999999992,2025-01-29
2025-07-01,3.7349999999999994,2025-01-29
2025-08-01,3.644999999999996,2025-01-29
2025-09-01,3.5999999999999943,2025-01-29
2025-10-01,3.5450000000000017,2025-01-29
2025-11-01,3.509999999999991,2025-01-29
2025-12-01,3.489999999999995,2025-01-29
2026-01-01,3.4849999999999994,2025-01-29
2026-02-01,3.4749999999999943,2025-01-29
2026-03-01,3.469999999999999,2025-01-29
2026-04-01,3.469999999999999,2025-01-29
2026-05-01,3.4749999999999943,2025-01-29
2026-06-01,3.480000000000004,2025-01-29
