date,cash_rate,scrape_date
2023-01-01,3.055,2023-01-05
2023-02-01,3.195,2023-01-05
2023-03-01,3.345,2023-01-05
2023-04-01,3.47,2023-01-05
2023-05-01,3.605,2023-01-05
2023-06-01,3.695,2023-01-05
2023-07-01,3.8,2023-01-05
2023-08-01,3.9,2023-01-05
2023-09-01,3.935,2023-01-05
2023-10-01,3.945,2023-01-05
2023-11-01,3.945,2023-01-05
2023-12-01,3.915,2023-01-05
2024-01-01,3.91,2023-01-05
2024-02-01,3.895,2023-01-05
2024-03-01,3.865,2023-01-05
2024-04-01,3.83,2023-01-05
2024-05-01,3.805,2023-01-05
2024-06-01,3.77,2023-01-05
