date,cash_rate,scrape_date
2023-03-01,3.51,2023-03-12
2023-04-01,3.665,2023-03-12
2023-05-01,3.785,2023-03-12
2023-06-01,3.85,2023-03-12
2023-07-01,3.905,2023-03-12
2023-08-01,3.945,2023-03-12
2023-09-01,3.965,2023-03-12
2023-10-01,3.965,2023-03-12
2023-11-01,3.955,2023-03-12
2023-12-01,3.91,2023-03-12
2024-01-01,3.905,2023-03-12
2024-02-01,3.88,2023-03-12
2024-03-01,3.84,2023-03-12
2024-04-01,3.795,2023-03-12
2024-05-01,3.76,2023-03-12
2024-06-01,3.71,2023-03-12
2024-07-01,3.66,2023-03-12
2024-08-01,3.625,2023-03-12
