date,cash_rate,scrape_date
2023-03-01,3.51,2023-03-24
2023-04-01,3.59,2023-03-24
2023-05-01,3.615,2023-03-24
2023-06-01,3.585,2023-03-24
2023-07-01,3.515,2023-03-24
2023-08-01,3.44,2023-03-24
2023-09-01,3.415,2023-03-24
2023-10-01,3.385,2023-03-24
2023-11-01,3.355,2023-03-24
2023-12-01,3.33,2023-03-24
2024-01-01,3.32,2023-03-24
2024-02-01,3.3,2023-03-24
2024-03-01,3.275,2023-03-24
2024-04-01,3.25,2023-03-24
2024-05-01,3.225,2023-03-24
2024-06-01,3.205,2023-03-24
2024-07-01,3.175,2023-03-24
2024-08-01,3.155,2023-03-24
