date,cash_rate,scrape_date
2023-01-01,3.055,2023-01-04
2023-02-01,3.185,2023-01-04
2023-03-01,3.335,2023-01-04
2023-04-01,3.455,2023-01-04
2023-05-01,3.585,2023-01-04
2023-06-01,3.69,2023-01-04
2023-07-01,3.815,2023-01-04
2023-08-01,3.9,2023-01-04
2023-09-01,3.965,2023-01-04
2023-10-01,3.975,2023-01-04
2023-11-01,3.975,2023-01-04
2023-12-01,3.98,2023-01-04
2024-01-01,3.98,2023-01-04
2024-02-01,3.97,2023-01-04
2024-03-01,3.93,2023-01-04
2024-04-01,3.9,2023-01-04
2024-05-01,3.87,2023-01-04
2024-06-01,3.835,2023-01-04
