date,cash_rate,scrape_date
2023-05-01,3.795,2023-05-10
2023-06-01,3.83,2023-05-10
2023-07-01,3.86,2023-05-10
2023-08-01,3.895,2023-05-10
2023-09-01,3.88,2023-05-10
2023-10-01,3.805,2023-05-10
2023-11-01,3.77,2023-05-10
2023-12-01,3.715,2023-05-10
2024-01-01,3.705,2023-05-10
2024-02-01,3.65,2023-05-10
2024-03-01,3.6,2023-05-10
2024-04-01,3.535,2023-05-10
2024-05-01,3.495,2023-05-10
2024-06-01,3.425,2023-05-10
2024-07-01,3.385,2023-05-10
2024-08-01,3.34,2023-05-10
2024-09-01,3.285,2023-05-10
2024-10-01,3.215,2023-05-10
