date,cash_rate,scrape_date
2023-03-01,3.505,2023-03-21
2023-04-01,3.53,2023-03-21
2023-05-01,3.485,2023-03-21
2023-06-01,3.41,2023-03-21
2023-07-01,3.275,2023-03-21
2023-08-01,3.19,2023-03-21
2023-09-01,3.185,2023-03-21
2023-10-01,3.195,2023-03-21
2023-11-01,3.185,2023-03-21
2023-12-01,3.175,2023-03-21
2024-01-01,3.17,2023-03-21
2024-02-01,3.16,2023-03-21
2024-03-01,3.14,2023-03-21
2024-04-01,3.115,2023-03-21
2024-05-01,3.09,2023-03-21
2024-06-01,3.07,2023-03-21
2024-07-01,3.04,2023-03-21
2024-08-01,3.02,2023-03-21
