date,cash_rate,scrape_date
2024-08-01,4.334999999999994,2024-08-21
2024-09-01,4.325000000000003,2024-08-21
2024-10-01,4.304999999999993,2024-08-21
2024-11-01,4.239999999999995,2024-08-21
2024-12-01,4.134999999999991,2024-08-21
2025-01-01,4.094999999999999,2024-08-21
2025-02-01,4.034999999999997,2024-08-21
2025-03-01,3.924999999999997,2024-08-21
2025-04-01,3.75,2024-08-21
2025-05-01,3.6850000000000023,2024-08-21
2025-06-01,3.569999999999993,2024-08-21
2025-07-01,3.5349999999999966,2024-08-21
2025-08-01,3.4749999999999943,2024-08-21
2025-09-01,3.444999999999993,2024-08-21
2025-10-01,3.3799999999999955,2024-08-21
2025-11-01,3.3499999999999943,2024-08-21
2025-12-01,3.3100000000000023,2024-08-21
2026-01-01,3.299999999999997,2024-08-21
