date,cash_rate,scrape_date
2024-02-01,4.314999999999998,2024-02-15
2024-03-01,4.310000000000002,2024-02-15
2024-04-01,4.289999999999992,2024-02-15
2024-05-01,4.25,2024-02-15
2024-06-01,4.224999999999994,2024-02-15
2024-07-01,4.189999999999998,2024-02-15
2024-08-01,4.125,2024-02-15
2024-09-01,4.094999999999999,2024-02-15
2024-10-01,4.045000000000002,2024-02-15
2024-11-01,3.9599999999999937,2024-02-15
2024-12-01,3.905000000000001,2024-02-15
2025-01-01,3.8999999999999915,2024-02-15
2025-02-01,3.8499999999999943,2024-02-15
2025-03-01,3.8149999999999977,2024-02-15
2025-04-01,3.780000000000001,2024-02-15
2025-05-01,3.739999999999995,2024-02-15
2025-06-01,3.7099999999999937,2024-02-15
2025-07-01,3.6899999999999977,2024-02-15
