date,cash_rate,scrape_date
2026-06-01,4.344999999999999,2026-06-16
2026-07-01,4.344999999999999,2026-06-16
2026-08-01,4.390000000000001,2026-06-16
2026-09-01,4.420000000000002,2026-06-16
2026-10-01,4.424999999999997,2026-06-16
2026-11-01,4.459999999999994,2026-06-16
2026-12-01,4.474999999999994,2026-06-16
2027-01-01,4.474999999999994,2026-06-16
2027-02-01,4.474999999999994,2026-06-16
2027-03-01,4.469999999999999,2026-06-16
2027-04-01,4.450000000000003,2026-06-16
2027-05-01,4.424999999999997,2026-06-16
2027-06-01,4.409999999999997,2026-06-16
2027-07-01,4.384999999999991,2026-06-16
2027-08-01,4.359999999999999,2026-06-16
2027-09-01,4.334999999999994,2026-06-16
2027-10-01,4.310000000000002,2026-06-16
2027-11-01,4.280000000000001,2026-06-16
