dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-02-25,2026-02-02,2026-02-02,96.245,96.24000000000001,-0.024999999999991473,-0.025969978704608605,0,0,96.24000000000001,97.065,96.22,96.24000000000001,96.24000000000001,1910,1910,928464846,IBG2026,2026-02-01,2026-02-02,2026-02-02T15:45:16Z,3.759999999999991,3.759999999999991
2026-03-29,2026-02-02,2026-02-02,96.205,96.2,-0.030000000000001137,-0.0311736894061424,0.005,0.005,96.205,97.105,96.18,96.205,96.2,215,215,935346173,IBH2026,2026-03-01,2026-02-02,2026-02-02T15:45:16Z,3.7950000000000017,3.799999999999997
2026-04-28,2026-02-02,2026-02-02,96.19,96.18,-0.025000000000005684,-0.025983474510217413,0.01,0.01,96.19,96.925,96.175,96.19,96.18,8,8,941648808,IBJ2026,2026-04-01,2026-02-02,2026-02-02T15:45:16Z,3.8100000000000023,3.819999999999993
2026-05-27,2026-02-02,2026-02-02,NA,NA,-0.060000000000002274,-0.062431715311380545,-0.015,-0.016,96.045,97.015,96.045,96.045,96.06,3,3,949242588,IBK2026,2026-05-01,2026-02-02,2026-02-02T15:45:16Z,3.9549999999999983,3.9399999999999977
2026-06-28,2025-12-19,2026-02-02,NA,NA,0.11000000000001364,0.11449984386386348,-0.02,-0.021,96.18,96.97500000000001,96.18,96.18,96.025,0,0,955528239,IBM2026,2026-06-01,2026-02-02,2026-02-02T15:45:16Z,3.9749999999999943,3.9749999999999943
2026-07-29,2025-12-09,2026-02-02,NA,NA,0.025000000000005684,0.02602811035919384,-0.04,-0.042,96.075,96.075,96.075,96.075,96.01,0,0,962344067,IBN2026,2026-07-01,2026-02-02,2026-02-02T15:45:16Z,3.989999999999995,3.989999999999995
2026-08-29,2025-12-09,2026-02-02,NA,NA,0.06999999999999318,0.07292046460752453,-0.105,-0.109,96.065,96.15,96.065,96.065,95.95,0,0,969160575,IBQ2026,2026-08-01,2026-02-02,2026-02-02T15:45:16Z,4.049999999999997,4.049999999999997
2026-09-28,2026-01-12,2026-02-02,NA,NA,0.15500000000000114,0.16150880483484542,0.02,0.021,96.125,96.86500000000001,96.11500000000001,96.125,95.915,0,0,976225343,IBU2026,2026-09-01,2026-02-02,2026-02-02T15:45:16Z,4.084999999999994,4.084999999999994
2026-10-28,2025-12-16,2026-02-02,NA,NA,0.14000000000000057,0.1459245361684392,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,95.9,0,0,983956682,IBV2026,2026-10-01,2026-02-02,2026-02-02T15:45:16Z,4.099999999999994,4.099999999999994
2026-11-28,2025-12-09,2026-02-02,NA,NA,0.12000000000000455,0.1251238204473224,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,95.86500000000001,0,0,990482019,IBX2026,2026-11-01,2026-02-02,2026-02-02T15:45:16Z,4.134999999999991,4.134999999999991
2026-12-29,2026-01-28,2026-02-02,NA,NA,-0.03999999999999204,-0.041712289483280714,0.025,0.026000000000000002,95.855,96.86500000000001,95.855,95.855,95.86,0,0,996839036,IBZ2026,2026-12-01,2026-02-02,2026-02-02T15:45:16Z,4.140000000000001,4.140000000000001
2027-01-27,NA,2026-02-02,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.855,0,0,1004041830,IBF2027,2027-01-01,2026-02-02,2026-02-02T15:45:16Z,NA,4.144999999999996
2027-02-24,NA,2026-02-02,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.855,0,0,1010033436,IBG2027,2027-02-01,2026-02-02,2026-02-02T15:45:16Z,NA,4.144999999999996
2027-03-29,NA,2026-02-02,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.85000000000001,0,0,1016946091,IBH2027,2027-03-01,2026-02-02,2026-02-02T15:45:16Z,NA,4.1499999999999915
2027-04-28,NA,2026-02-02,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.85000000000001,0,0,1026315950,IBJ2027,2027-04-01,2026-02-02,2026-02-02T15:45:16Z,NA,4.1499999999999915
2027-05-29,NA,2026-02-02,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.85000000000001,0,0,1033478754,IBK2027,2027-05-01,2026-02-02,2026-02-02T15:45:16Z,NA,4.1499999999999915
2027-06-28,NA,2026-02-02,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.845,0,0,1041047069,IBM2027,2027-06-01,2026-02-02,2026-02-02T15:45:16Z,NA,4.155000000000001
2027-07-28,NA,2026-02-02,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.845,0,0,1048381155,IBN2027,2027-07-01,2026-02-02,2026-02-02T15:45:16Z,NA,4.155000000000001
