date,cash_rate,scrape_date
2023-06-01,4.015,2023-06-14
2023-07-01,4.145,2023-06-14
2023-08-01,4.285,2023-06-14
2023-09-01,4.365,2023-06-14
2023-10-01,4.435,2023-06-14
2023-11-01,4.45,2023-06-14
2023-12-01,4.455,2023-06-14
2024-01-01,4.45,2023-06-14
2024-02-01,4.425,2023-06-14
2024-03-01,4.375,2023-06-14
2024-04-01,4.32,2023-06-14
2024-05-01,4.28,2023-06-14
2024-06-01,4.225,2023-06-14
2024-07-01,4.165,2023-06-14
2024-08-01,4.125,2023-06-14
2024-09-01,4.065,2023-06-14
2024-10-01,3.97,2023-06-14
2024-11-01,3.92,2023-06-14
