date,cash_rate,scrape_date
2025-11-01,3.594999999999999,2025-11-26
2025-12-01,3.5900000000000034,2025-11-26
2026-01-01,3.5900000000000034,2025-11-26
2026-02-01,3.5849999999999937,2025-11-26
2026-03-01,3.5849999999999937,2025-11-26
2026-04-01,3.5799999999999983,2025-11-26
2026-05-01,3.5849999999999937,2025-11-26
2026-06-01,3.594999999999999,2025-11-26
2026-07-01,3.605000000000004,2025-11-26
2026-08-01,3.605000000000004,2025-11-26
2026-09-01,3.614999999999995,2025-11-26
2026-10-01,3.655000000000001,2025-11-26
2026-11-01,3.674999999999997,2025-11-26
2026-12-01,3.6850000000000023,2025-11-26
2027-01-01,3.6899999999999977,2025-11-26
2027-02-01,3.7049999999999983,2025-11-26
2027-03-01,3.719999999999999,2025-11-26
2027-04-01,3.7349999999999994,2025-11-26
