date,cash_rate,scrape_date
2024-10-01,4.334999999999994,2024-10-07
2024-11-01,4.314999999999998,2024-10-07
2024-12-01,4.2749999999999915,2024-10-07
2025-01-01,4.234999999999999,2024-10-07
2025-02-01,4.189999999999998,2024-10-07
2025-03-01,4.060000000000002,2024-10-07
2025-04-01,4.009999999999991,2024-10-07
2025-05-01,3.989999999999995,2024-10-07
2025-06-01,3.8799999999999955,2024-10-07
2025-07-01,3.8299999999999983,2024-10-07
2025-08-01,3.7549999999999955,2024-10-07
2025-09-01,3.719999999999999,2024-10-07
2025-10-01,3.6400000000000006,2024-10-07
2025-11-01,3.5900000000000034,2024-10-07
2025-12-01,3.5549999999999926,2024-10-07
2026-01-01,3.5450000000000017,2024-10-07
2026-02-01,3.5150000000000006,2024-10-07
2026-03-01,3.5,2024-10-07
