date,cash_rate,scrape_date
2023-04-01,3.565,2023-04-14
2023-05-01,3.62,2023-04-14
2023-06-01,3.645,2023-04-14
2023-07-01,3.655,2023-04-14
2023-08-01,3.655,2023-04-14
2023-09-01,3.63,2023-04-14
2023-10-01,3.6,2023-04-14
2023-11-01,3.56,2023-04-14
2023-12-01,3.505,2023-04-14
2024-01-01,3.495,2023-04-14
2024-02-01,3.46,2023-04-14
2024-03-01,3.41,2023-04-14
2024-04-01,3.38,2023-04-14
2024-05-01,3.34,2023-04-14
2024-06-01,3.29,2023-04-14
2024-07-01,3.24,2023-04-14
2024-08-01,3.205,2023-04-14
2024-09-01,3.165,2023-04-14
