date,cash_rate,scrape_date
2023-06-01,4.015,2023-06-15
2023-07-01,4.155,2023-06-15
2023-08-01,4.31,2023-06-15
2023-09-01,4.395,2023-06-15
2023-10-01,4.46,2023-06-15
2023-11-01,4.49,2023-06-15
2023-12-01,4.5,2023-06-15
2024-01-01,4.5,2023-06-15
2024-02-01,4.48,2023-06-15
2024-03-01,4.435,2023-06-15
2024-04-01,4.39,2023-06-15
2024-05-01,4.355,2023-06-15
2024-06-01,4.3,2023-06-15
2024-07-01,4.24,2023-06-15
2024-08-01,4.2,2023-06-15
2024-09-01,4.14,2023-06-15
2024-10-01,4.08,2023-06-15
2024-11-01,4.035,2023-06-15
