date,cash_rate,scrape_date
2024-12-01,4.334999999999994,2024-12-24
2025-01-01,4.329999999999998,2024-12-24
2025-02-01,4.2749999999999915,2024-12-24
2025-03-01,4.159999999999997,2024-12-24
2025-04-01,4.009999999999991,2024-12-24
2025-05-01,3.9350000000000023,2024-12-24
2025-06-01,3.819999999999993,2024-12-24
2025-07-01,3.780000000000001,2024-12-24
2025-08-01,3.719999999999999,2024-12-24
2025-09-01,3.6899999999999977,2024-12-24
2025-10-01,3.644999999999996,2024-12-24
2025-11-01,3.605000000000004,2024-12-24
2025-12-01,3.575000000000003,2024-12-24
2026-01-01,3.5649999999999977,2024-12-24
2026-02-01,3.5450000000000017,2024-12-24
2026-03-01,3.539999999999992,2024-12-24
2026-04-01,3.5349999999999966,2024-12-24
2026-05-01,3.539999999999992,2024-12-24
