date,cash_rate,scrape_date
2022-11-01,2.8,2022-11-18
2022-12-01,2.98,2022-11-18
2023-01-01,3.025,2022-11-18
2023-02-01,3.19,2022-11-18
2023-03-01,3.345,2022-11-18
2023-04-01,3.45,2022-11-18
2023-05-01,3.57,2022-11-18
2023-06-01,3.625,2022-11-18
2023-07-01,3.675,2022-11-18
2023-08-01,3.72,2022-11-18
2023-09-01,3.76,2022-11-18
2023-10-01,3.775,2022-11-18
2023-11-01,3.78,2022-11-18
2023-12-01,3.77,2022-11-18
2024-01-01,3.77,2022-11-18
2024-02-01,3.755,2022-11-18
2024-03-01,3.725,2022-11-18
2024-04-01,3.685,2022-11-18
