date,cash_rate,scrape_date
2026-09-01,4.355000000000004,2026-09-22
2026-10-01,4.569999999999993,2026-09-22
2026-11-01,4.700000000000003,2026-09-22
2026-12-01,4.7450000000000045,2026-09-22
2027-01-01,4.75,2026-09-22
2027-02-01,4.829999999999998,2026-09-22
2027-03-01,4.875,2026-09-22
2027-04-01,4.924999999999997,2026-09-22
2027-05-01,4.984999999999999,2026-09-22
2027-06-01,4.9950000000000045,2026-09-22
2027-07-01,5.0049999999999955,2026-09-22
2027-08-01,5.0049999999999955,2026-09-22
2027-09-01,5,2026-09-22
2027-10-01,5.0049999999999955,2026-09-22
2027-11-01,4.984999999999999,2026-09-22
2027-12-01,4.965000000000003,2026-09-22
2028-01-01,4.944999999999993,2026-09-22
2028-02-01,4.914999999999992,2026-09-22
