date,cash_rate,scrape_date
2025-02-01,4.2450000000000045,2025-02-19
2025-03-01,4.084999999999994,2025-02-19
2025-04-01,4.045000000000002,2025-02-19
2025-05-01,3.9849999999999994,2025-02-19
2025-06-01,3.884999999999991,2025-02-19
2025-07-01,3.855000000000004,2025-02-19
2025-08-01,3.7749999999999915,2025-02-19
2025-09-01,3.7249999999999943,2025-02-19
2025-10-01,3.7049999999999983,2025-02-19
2025-11-01,3.6799999999999926,2025-02-19
2025-12-01,3.6499999999999915,2025-02-19
2026-01-01,3.6400000000000006,2025-02-19
2026-02-01,3.6400000000000006,2025-02-19
2026-03-01,3.644999999999996,2025-02-19
2026-04-01,3.644999999999996,2025-02-19
2026-05-01,3.6499999999999915,2025-02-19
2026-06-01,3.655000000000001,2025-02-19
2026-07-01,3.6599999999999966,2025-02-19
