date,cash_rate,scrape_date
2023-05-01,3.8,2023-05-17
2023-06-01,3.845,2023-05-17
2023-07-01,3.895,2023-05-17
2023-08-01,3.955,2023-05-17
2023-09-01,3.94,2023-05-17
2023-10-01,3.895,2023-05-17
2023-11-01,3.85,2023-05-17
2023-12-01,3.775,2023-05-17
2024-01-01,3.765,2023-05-17
2024-02-01,3.695,2023-05-17
2024-03-01,3.625,2023-05-17
2024-04-01,3.545,2023-05-17
2024-05-01,3.49,2023-05-17
2024-06-01,3.42,2023-05-17
2024-07-01,3.38,2023-05-17
2024-08-01,3.34,2023-05-17
2024-09-01,3.285,2023-05-17
2024-10-01,3.19,2023-05-17
