date,cash_rate,scrape_date
2023-05-01,3.8,2023-05-15
2023-06-01,3.835,2023-05-15
2023-07-01,3.865,2023-05-15
2023-08-01,3.905,2023-05-15
2023-09-01,3.885,2023-05-15
2023-10-01,3.81,2023-05-15
2023-11-01,3.74,2023-05-15
2023-12-01,3.665,2023-05-15
2024-01-01,3.65,2023-05-15
2024-02-01,3.59,2023-05-15
2024-03-01,3.495,2023-05-15
2024-04-01,3.41,2023-05-15
2024-05-01,3.355,2023-05-15
2024-06-01,3.285,2023-05-15
2024-07-01,3.245,2023-05-15
2024-08-01,3.205,2023-05-15
2024-09-01,3.15,2023-05-15
2024-10-01,3.08,2023-05-15
