date,cash_rate,scrape_date
2022-04-01,0.06,2022-04-21
2022-05-01,0.155,2022-04-21
2022-06-01,0.375,2022-04-21
2022-07-01,0.675,2022-04-21
2022-08-01,0.995,2022-04-21
2022-09-01,1.25,2022-04-21
2022-10-01,1.56,2022-04-21
2022-11-01,1.9,2022-04-21
2022-12-01,2.055,2022-04-21
2023-01-01,2.1,2022-04-21
2023-02-01,2.285,2022-04-21
2023-03-01,2.5,2022-04-21
2023-04-01,2.69,2022-04-21
2023-05-01,2.865,2022-04-21
2023-06-01,2.97,2022-04-21
2023-07-01,3.085,2022-04-21
2023-08-01,3.195,2022-04-21
2023-09-01,3.22,2022-04-21
