date,cash_rate,scrape_date
2026-05-01,4.304999999999993,2026-05-05
2026-06-01,4.3700000000000045,2026-05-05
2026-07-01,4.390000000000001,2026-05-05
2026-08-01,4.480000000000004,2026-05-05
2026-09-01,4.530000000000001,2026-05-05
2026-10-01,4.605000000000004,2026-05-05
2026-11-01,4.670000000000002,2026-05-05
2026-12-01,4.679999999999993,2026-05-05
2027-01-01,4.679999999999993,2026-05-05
2027-02-01,4.689999999999998,2026-05-05
2027-03-01,4.689999999999998,2026-05-05
2027-04-01,4.674999999999997,2026-05-05
2027-05-01,4.6499999999999915,2026-05-05
2027-06-01,4.635000000000005,2026-05-05
2027-07-01,4.609999999999999,2026-05-05
2027-08-01,4.584999999999994,2026-05-05
2027-09-01,4.564999999999998,2026-05-05
2027-10-01,4.545000000000002,2026-05-05
