date,cash_rate,scrape_date
2025-12-01,3.594999999999999,2025-12-11
2026-01-01,3.594999999999999,2025-12-11
2026-02-01,3.644999999999996,2025-12-11
2026-03-01,3.6599999999999966,2025-12-11
2026-04-01,3.674999999999997,2025-12-11
2026-05-01,3.739999999999995,2025-12-11
2026-06-01,3.7849999999999966,2025-12-11
2026-07-01,3.8149999999999977,2025-12-11
2026-08-01,3.8799999999999955,2025-12-11
2026-09-01,3.914999999999992,2025-12-11
2026-10-01,3.944999999999993,2025-12-11
2026-11-01,3.989999999999995,2025-12-11
2026-12-01,4.015000000000001,2025-12-11
2027-01-01,4.019999999999996,2025-12-11
2027-02-01,4.034999999999997,2025-12-11
2027-03-01,4.039999999999992,2025-12-11
2027-04-01,4.049999999999997,2025-12-11
2027-05-01,4.060000000000002,2025-12-11
