dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-01-28,2026-01-11,2026-01-09,96.405,96.4,0.0049999999999954525,0.005186721991696527,0,0,96.405,97.105,96.4,96.405,96.405,100,100,919010878,IBF2026,2026-01-01,2026-01-09,2026-01-12T01:02:51Z,3.594999999999999,3.594999999999999
2026-02-25,2026-01-12,2026-01-09,96.34,96.33500000000001,0.010000000000005116,0.01038098204090638,-0.005,-0.005,96.34,97.065,96.305,96.34,96.345,619,619,928464846,IBG2026,2026-02-01,2026-01-09,2026-01-12T01:02:51Z,3.6599999999999966,3.655000000000001
2026-03-29,2026-01-11,2026-01-09,96.325,96.315,0.005000000000009663,0.005191299382245407,-0.005,-0.005,96.32000000000001,97.105,96.29,96.32000000000001,96.325,46,46,935346173,IBH2026,2026-03-01,2026-01-09,2026-01-12T01:02:51Z,3.6799999999999926,3.674999999999997
2026-04-28,2026-01-09,2026-01-09,96.315,96.3,0,0,0,0,96.315,96.925,96.265,96.315,96.305,50,50,941648808,IBJ2026,2026-04-01,2026-01-09,2026-01-12T01:02:51Z,3.6850000000000023,3.694999999999993
2026-05-27,2026-01-02,2026-01-09,96.24000000000001,96.215,-0.029999999999986926,-0.031181789834722928,-0.025,-0.026000000000000002,96.18,97.015,96.18,96.18,96.22,0,0,949242588,IBK2026,2026-05-01,2026-01-09,2026-01-12T01:02:51Z,3.780000000000001,3.780000000000001
2026-06-28,2025-12-19,2026-01-09,96.215,96.19,-0.0049999999999954525,-0.005198315745693666,-0.02,-0.021,96.18,96.97500000000001,96.18,96.18,96.19500000000001,0,0,955528239,IBM2026,2026-06-01,2026-01-09,2026-01-12T01:02:51Z,3.8049999999999926,3.8049999999999926
2026-07-29,2025-12-09,2026-01-09,96.21000000000001,96.18,-0.09499999999999886,-0.09878340438806162,-0.04,-0.042,96.075,96.075,96.075,96.075,96.185,0,0,962344067,IBN2026,2026-07-01,2026-01-09,2026-01-12T01:02:51Z,3.8149999999999977,3.8149999999999977
2026-08-29,2025-12-09,2026-01-09,96.16,96.13,-0.04000000000000625,-0.04162114354092529,-0.105,-0.109,96.065,96.15,96.065,96.065,96.135,0,0,969160575,IBQ2026,2026-08-01,2026-01-09,2026-01-12T01:02:51Z,3.864999999999995,3.864999999999995
2026-09-28,2025-12-16,2026-01-09,96.135,96.105,0.0350000000000108,0.03643176850214511,-0.025,-0.026000000000000002,96.105,96.86500000000001,96.105,96.105,96.11500000000001,0,0,976225343,IBU2026,2026-09-01,2026-01-09,2026-01-12T01:02:51Z,3.884999999999991,3.884999999999991
2026-10-28,2025-12-16,2026-01-09,96.13,96.10000000000001,0.024999999999991473,0.02602675550464991,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,96.105,0,0,983956682,IBV2026,2026-10-01,2026-01-09,2026-01-12T01:02:51Z,3.894999999999996,3.894999999999996
2026-11-28,2025-12-09,2026-01-09,96.105,96.075,0.005000000000009663,0.0052072484899080024,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,96.08,0,0,990482019,IBX2026,2026-11-01,2026-01-09,2026-01-12T01:02:51Z,3.9200000000000017,3.9200000000000017
2026-12-29,2025-11-04,2026-01-09,96.095,96.065,0.5600000000000023,0.5833333333333357,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96.07000000000001,0,0,996839036,IBZ2026,2026-12-01,2026-01-09,2026-01-12T01:02:51Z,3.9299999999999926,3.9299999999999926
2027-01-27,NA,2026-01-09,96.09,96.06,NA,0,NA,NA,NA,NA,NA,NA,96.065,0,0,1004041830,IBF2027,2027-01-01,2026-01-09,2026-01-12T01:02:51Z,NA,3.9350000000000023
2027-02-24,NA,2026-01-09,96.08,96.05,NA,0,NA,NA,NA,NA,NA,NA,96.055,0,0,1010033436,IBG2027,2027-02-01,2026-01-09,2026-01-12T01:02:51Z,NA,3.944999999999993
2027-03-29,NA,2026-01-09,96.07000000000001,96.04,NA,0,NA,NA,NA,NA,NA,NA,96.05,0,0,1016946091,IBH2027,2027-03-01,2026-01-09,2026-01-12T01:02:51Z,NA,3.950000000000003
2027-04-28,NA,2026-01-09,96.065,96.035,NA,0,NA,NA,NA,NA,NA,NA,96.045,0,0,1026315950,IBJ2027,2027-04-01,2026-01-09,2026-01-12T01:02:51Z,NA,3.9549999999999983
2027-05-29,NA,2026-01-09,96.055,96.025,NA,0,NA,NA,NA,NA,NA,NA,96.035,0,0,1033478754,IBK2027,2027-05-01,2026-01-09,2026-01-12T01:02:51Z,NA,3.9650000000000034
2027-06-28,NA,2026-01-09,96.055,96.025,NA,0,NA,NA,NA,NA,NA,NA,96.03,0,0,1041047069,IBM2027,2027-06-01,2026-01-09,2026-01-12T01:02:51Z,NA,3.969999999999999
