date,cash_rate,scrape_date
2023-05-01,3.8,2023-06-01
2023-06-01,3.895,2023-06-01
2023-07-01,3.985,2023-06-01
2023-08-01,4.08,2023-06-01
2023-09-01,4.085,2023-06-01
2023-10-01,4.06,2023-06-01
2023-11-01,4.045,2023-06-01
2023-12-01,4.01,2023-06-01
2024-01-01,3.985,2023-06-01
2024-02-01,3.94,2023-06-01
2024-03-01,3.89,2023-06-01
2024-04-01,3.83,2023-06-01
2024-05-01,3.795,2023-06-01
2024-06-01,3.725,2023-06-01
2024-07-01,3.7,2023-06-01
2024-08-01,3.68,2023-06-01
2024-09-01,3.625,2023-06-01
2024-10-01,3.48,2023-06-01
