date,cash_rate,scrape_date
2024-12-01,4.334999999999994,2024-12-18
2025-01-01,4.329999999999998,2024-12-18
2025-02-01,4.2749999999999915,2024-12-18
2025-03-01,4.164999999999992,2024-12-18
2025-04-01,4.019999999999996,2024-12-18
2025-05-01,3.9399999999999977,2024-12-18
2025-06-01,3.819999999999993,2024-12-18
2025-07-01,3.7650000000000006,2024-12-18
2025-08-01,3.6799999999999926,2024-12-18
2025-09-01,3.6400000000000006,2024-12-18
2025-10-01,3.614999999999995,2024-12-18
2025-11-01,3.5649999999999977,2024-12-18
2025-12-01,3.530000000000001,2024-12-18
2026-01-01,3.519999999999996,2024-12-18
2026-02-01,3.4950000000000045,2024-12-18
2026-03-01,3.480000000000004,2024-12-18
2026-04-01,3.4749999999999943,2024-12-18
2026-05-01,3.4650000000000034,2024-12-18
