date,cash_rate,scrape_date
2022-06-01,0.59,2022-06-03
2022-07-01,0.96,2022-06-03
2022-08-01,1.395,2022-06-03
2022-09-01,1.72,2022-06-03
2022-10-01,2.11,2022-06-03
2022-11-01,2.54,2022-06-03
2022-12-01,2.75,2022-06-03
2023-01-01,2.805,2022-06-03
2023-02-01,3.055,2022-06-03
2023-03-01,3.22,2022-06-03
2023-04-01,3.39,2022-06-03
2023-05-01,3.545,2022-06-03
2023-06-01,3.57,2022-06-03
2023-07-01,3.575,2022-06-03
2023-08-01,3.575,2022-06-03
2023-09-01,3.575,2022-06-03
2023-10-01,3.57,2022-06-03
2023-11-01,3.57,2022-06-03
