date,cash_rate,scrape_date
2023-03-01,3.51,2023-03-26
2023-04-01,3.585,2023-03-26
2023-05-01,3.61,2023-03-26
2023-06-01,3.555,2023-03-26
2023-07-01,3.47,2023-03-26
2023-08-01,3.395,2023-03-26
2023-09-01,3.37,2023-03-26
2023-10-01,3.32,2023-03-26
2023-11-01,3.29,2023-03-26
2023-12-01,3.24,2023-03-26
2024-01-01,3.23,2023-03-26
2024-02-01,3.205,2023-03-26
2024-03-01,3.18,2023-03-26
2024-04-01,3.155,2023-03-26
2024-05-01,3.13,2023-03-26
2024-06-01,3.11,2023-03-26
2024-07-01,3.08,2023-03-26
2024-08-01,3.06,2023-03-26
