date,cash_rate,scrape_date
2024-12-01,4.334999999999994,2024-12-12
2025-01-01,4.329999999999998,2024-12-12
2025-02-01,4.284999999999997,2024-12-12
2025-03-01,4.204999999999998,2024-12-12
2025-04-01,4.094999999999999,2024-12-12
2025-05-01,4.0249999999999915,2024-12-12
2025-06-01,3.8999999999999915,2024-12-12
2025-07-01,3.8299999999999983,2024-12-12
2025-08-01,3.739999999999995,2024-12-12
2025-09-01,3.694999999999993,2024-12-12
2025-10-01,3.6499999999999915,2024-12-12
2025-11-01,3.605000000000004,2024-12-12
2025-12-01,3.569999999999993,2024-12-12
2026-01-01,3.5549999999999926,2024-12-12
2026-02-01,3.5249999999999915,2024-12-12
2026-03-01,3.5049999999999955,2024-12-12
2026-04-01,3.4950000000000045,2024-12-12
2026-05-01,3.480000000000004,2024-12-12
