date,cash_rate,scrape_date
2025-06-01,3.8349999999999937,2025-06-20
2025-07-01,3.6799999999999926,2025-06-20
2025-08-01,3.519999999999996,2025-06-20
2025-09-01,3.4299999999999926,2025-06-20
2025-10-01,3.325000000000003,2025-06-20
2025-11-01,3.1700000000000017,2025-06-20
2025-12-01,3.105000000000004,2025-06-20
2026-01-01,3.0849999999999937,2025-06-20
2026-02-01,3.0150000000000006,2025-06-20
2026-03-01,2.989999999999995,2025-06-20
2026-04-01,2.969999999999999,2025-06-20
2026-05-01,2.950000000000003,2025-06-20
2026-06-01,2.944999999999993,2025-06-20
2026-07-01,2.9399999999999977,2025-06-20
2026-08-01,2.9399999999999977,2025-06-20
2026-09-01,2.944999999999993,2025-06-20
2026-10-01,2.950000000000003,2025-06-20
2026-11-01,2.9650000000000034,2025-06-20
