date,cash_rate,scrape_date
2023-02-01,3.255,2023-02-13
2023-03-01,3.495,2023-02-13
2023-04-01,3.715,2023-02-13
2023-05-01,3.905,2023-02-13
2023-06-01,4,2023-02-13
2023-07-01,4.09,2023-02-13
2023-08-01,4.135,2023-02-13
2023-09-01,4.11,2023-02-13
2023-10-01,4.08,2023-02-13
2023-11-01,4.06,2023-02-13
2023-12-01,4.01,2023-02-13
2024-01-01,4,2023-02-13
2024-02-01,3.965,2023-02-13
2024-03-01,3.915,2023-02-13
2024-04-01,3.86,2023-02-13
2024-05-01,3.82,2023-02-13
2024-06-01,3.765,2023-02-13
2024-07-01,3.71,2023-02-13
