date,cash_rate,scrape_date
2022-12-01,3.005,2022-12-21
2023-01-01,3.05,2022-12-21
2023-02-01,3.2,2022-12-21
2023-03-01,3.36,2022-12-21
2023-04-01,3.46,2022-12-21
2023-05-01,3.565,2022-12-21
2023-06-01,3.63,2022-12-21
2023-07-01,3.705,2022-12-21
2023-08-01,3.76,2022-12-21
2023-09-01,3.77,2022-12-21
2023-10-01,3.77,2022-12-21
2023-11-01,3.77,2022-12-21
2023-12-01,3.745,2022-12-21
2024-01-01,3.74,2022-12-21
2024-02-01,3.73,2022-12-21
2024-03-01,3.71,2022-12-21
2024-04-01,3.69,2022-12-21
2024-05-01,3.675,2022-12-21
