date,cash_rate,scrape_date
2022-06-01,0.695,2022-06-23
2022-07-01,1.2,2022-06-23
2022-08-01,1.73,2022-06-23
2022-09-01,2.09,2022-06-23
2022-10-01,2.52,2022-06-23
2022-11-01,2.995,2022-06-23
2022-12-01,3.325,2022-06-23
2023-01-01,3.405,2022-06-23
2023-02-01,3.715,2022-06-23
2023-03-01,3.9,2022-06-23
2023-04-01,3.94,2022-06-23
2023-05-01,3.97,2022-06-23
2023-06-01,4.005,2022-06-23
2023-07-01,4.045,2022-06-23
2023-08-01,4.05,2022-06-23
2023-09-01,4.05,2022-06-23
2023-10-01,4.03,2022-06-23
2023-11-01,4.005,2022-06-23
