date,cash_rate,scrape_date
2023-06-01,4.015,2023-06-08
2023-07-01,4.14,2023-06-08
2023-08-01,4.255,2023-06-08
2023-09-01,4.32,2023-06-08
2023-10-01,4.36,2023-06-08
2023-11-01,4.37,2023-06-08
2023-12-01,4.34,2023-06-08
2024-01-01,4.335,2023-06-08
2024-02-01,4.295,2023-06-08
2024-03-01,4.245,2023-06-08
2024-04-01,4.185,2023-06-08
2024-05-01,4.14,2023-06-08
2024-06-01,4.07,2023-06-08
2024-07-01,4.025,2023-06-08
2024-08-01,4,2023-06-08
2024-09-01,3.94,2023-06-08
2024-10-01,3.825,2023-06-08
2024-11-01,3.775,2023-06-08
