date,cash_rate,scrape_date
2024-10-01,4.334999999999994,2024-10-18
2024-11-01,4.319999999999993,2024-10-18
2024-12-01,4.289999999999992,2024-10-18
2025-01-01,4.2749999999999915,2024-10-18
2025-02-01,4.239999999999995,2024-10-18
2025-03-01,4.174999999999997,2024-10-18
2025-04-01,4.099999999999994,2024-10-18
2025-05-01,4.045000000000002,2024-10-18
2025-06-01,3.9549999999999983,2024-10-18
2025-07-01,3.8999999999999915,2024-10-18
2025-08-01,3.8149999999999977,2024-10-18
2025-09-01,3.7749999999999915,2024-10-18
2025-10-01,3.719999999999999,2024-10-18
2025-11-01,3.664999999999992,2024-10-18
2025-12-01,3.6200000000000045,2024-10-18
2026-01-01,3.605000000000004,2024-10-18
2026-02-01,3.5649999999999977,2024-10-18
2026-03-01,3.5450000000000017,2024-10-18
