date,cash_rate,scrape_date
2023-01-01,3.06,2023-01-10
2023-02-01,3.21,2023-01-10
2023-03-01,3.375,2023-01-10
2023-04-01,3.49,2023-01-10
2023-05-01,3.595,2023-01-10
2023-06-01,3.685,2023-01-10
2023-07-01,3.78,2023-01-10
2023-08-01,3.855,2023-01-10
2023-09-01,3.905,2023-01-10
2023-10-01,3.91,2023-01-10
2023-11-01,3.91,2023-01-10
2023-12-01,3.875,2023-01-10
2024-01-01,3.87,2023-01-10
2024-02-01,3.845,2023-01-10
2024-03-01,3.805,2023-01-10
2024-04-01,3.76,2023-01-10
2024-05-01,3.725,2023-01-10
2024-06-01,3.68,2023-01-10
