date,cash_rate,scrape_date
2022-11-01,2.795,2022-11-09
2022-12-01,2.995,2022-11-09
2023-01-01,3.045,2022-11-09
2023-02-01,3.225,2022-11-09
2023-03-01,3.455,2022-11-09
2023-04-01,3.65,2022-11-09
2023-05-01,3.815,2022-11-09
2023-06-01,3.915,2022-11-09
2023-07-01,3.995,2022-11-09
2023-08-01,4.05,2022-11-09
2023-09-01,4.085,2022-11-09
2023-10-01,4.1,2022-11-09
2023-11-01,4.1,2022-11-09
2023-12-01,4.09,2022-11-09
2024-01-01,4.085,2022-11-09
2024-02-01,4.095,2022-11-09
2024-03-01,4.08,2022-11-09
2024-04-01,4.055,2022-11-09
