date,cash_rate,scrape_date
2023-10-01,4.064999999999998,2023-10-27
2023-11-01,4.189999999999998,2023-10-27
2023-12-01,4.265000000000001,2023-10-27
2024-01-01,4.269999999999996,2023-10-27
2024-02-01,4.349999999999994,2023-10-27
2024-03-01,4.384999999999991,2023-10-27
2024-04-01,4.409999999999997,2023-10-27
2024-05-01,4.444999999999993,2023-10-27
2024-06-01,4.444999999999993,2023-10-27
2024-07-01,4.444999999999993,2023-10-27
2024-08-01,4.429999999999993,2023-10-27
2024-09-01,4.424999999999997,2023-10-27
2024-10-01,4.405000000000001,2023-10-27
2024-11-01,4.375,2023-10-27
2024-12-01,4.344999999999999,2023-10-27
2025-01-01,4.329999999999998,2023-10-27
2025-02-01,4.304999999999993,2023-10-27
2025-03-01,4.289999999999992,2023-10-27
