date,cash_rate,scrape_date
2024-10-01,4.334999999999994,2024-10-24
2024-11-01,4.319999999999993,2024-10-24
2024-12-01,4.295000000000002,2024-10-24
2025-01-01,4.284999999999997,2024-10-24
2025-02-01,4.2450000000000045,2024-10-24
2025-03-01,4.194999999999993,2024-10-24
2025-04-01,4.134999999999991,2024-10-24
2025-05-01,4.090000000000003,2024-10-24
2025-06-01,4.009999999999991,2024-10-24
2025-07-01,3.969999999999999,2024-10-24
2025-08-01,3.894999999999996,2024-10-24
2025-09-01,3.8700000000000045,2024-10-24
2025-10-01,3.8049999999999926,2024-10-24
2025-11-01,3.7549999999999955,2024-10-24
2025-12-01,3.719999999999999,2024-10-24
2026-01-01,3.7099999999999937,2024-10-24
2026-02-01,3.674999999999997,2024-10-24
2026-03-01,3.6599999999999966,2024-10-24
