date,cash_rate,scrape_date
2023-01-01,3.2065,2023-01-30
2023-02-01,3.24,2023-01-30
2023-03-01,3.44,2023-01-30
2023-04-01,3.575,2023-01-30
2023-05-01,3.685,2023-01-30
2023-06-01,3.735,2023-01-30
2023-07-01,3.78,2023-01-30
2023-08-01,3.78,2023-01-30
2023-09-01,3.79,2023-01-30
2023-10-01,3.785,2023-01-30
2023-11-01,3.76,2023-01-30
2023-12-01,3.715,2023-01-30
2024-01-01,3.705,2023-01-30
2024-02-01,3.68,2023-01-30
2024-03-01,3.64,2023-01-30
2024-04-01,3.59,2023-01-30
2024-05-01,3.55,2023-01-30
2024-06-01,3.505,2023-01-30
