date,cash_rate,scrape_date
2023-03-01,3.505,2023-03-14
2023-04-01,3.625,2023-03-14
2023-05-01,3.715,2023-03-14
2023-06-01,3.77,2023-03-14
2023-07-01,3.825,2023-03-14
2023-08-01,3.835,2023-03-14
2023-09-01,3.845,2023-03-14
2023-10-01,3.845,2023-03-14
2023-11-01,3.835,2023-03-14
2023-12-01,3.79,2023-03-14
2024-01-01,3.785,2023-03-14
2024-02-01,3.76,2023-03-14
2024-03-01,3.72,2023-03-14
2024-04-01,3.675,2023-03-14
2024-05-01,3.64,2023-03-14
2024-06-01,3.59,2023-03-14
2024-07-01,3.54,2023-03-14
2024-08-01,3.505,2023-03-14
