date,cash_rate,scrape_date
2023-05-01,3.8,2023-05-18
2023-06-01,3.845,2023-05-18
2023-07-01,3.89,2023-05-18
2023-08-01,3.945,2023-05-18
2023-09-01,3.94,2023-05-18
2023-10-01,3.895,2023-05-18
2023-11-01,3.875,2023-05-18
2023-12-01,3.8,2023-05-18
2024-01-01,3.78,2023-05-18
2024-02-01,3.715,2023-05-18
2024-03-01,3.66,2023-05-18
2024-04-01,3.585,2023-05-18
2024-05-01,3.53,2023-05-18
2024-06-01,3.46,2023-05-18
2024-07-01,3.42,2023-05-18
2024-08-01,3.38,2023-05-18
2024-09-01,3.325,2023-05-18
2024-10-01,3.215,2023-05-18
