date,cash_rate,scrape_date
2025-11-01,3.594999999999999,2025-11-18
2025-12-01,3.5849999999999937,2025-11-18
2026-01-01,3.5799999999999983,2025-11-18
2026-02-01,3.5249999999999915,2025-11-18
2026-03-01,3.5150000000000006,2025-11-18
2026-04-01,3.5,2025-11-18
2026-05-01,3.4650000000000034,2025-11-18
2026-06-01,3.469999999999999,2025-11-18
2026-07-01,3.4650000000000034,2025-11-18
2026-08-01,3.469999999999999,2025-11-18
2026-09-01,3.4749999999999943,2025-11-18
2026-10-01,3.4849999999999994,2025-11-18
2026-11-01,3.5049999999999955,2025-11-18
2026-12-01,3.5150000000000006,2025-11-18
2027-01-01,3.519999999999996,2025-11-18
2027-02-01,3.530000000000001,2025-11-18
2027-03-01,3.539999999999992,2025-11-18
2027-04-01,3.549999999999997,2025-11-18
