date,cash_rate,scrape_date
2024-01-01,4.314999999999998,2024-01-04
2024-02-01,4.329999999999998,2024-01-04
2024-03-01,4.325000000000003,2024-01-04
2024-04-01,4.304999999999993,2024-01-04
2024-05-01,4.239999999999995,2024-01-04
2024-06-01,4.185000000000002,2024-01-04
2024-07-01,4.125,2024-01-04
2024-08-01,4.049999999999997,2024-01-04
2024-09-01,4.015000000000001,2024-01-04
2024-10-01,3.944999999999993,2024-01-04
2024-11-01,3.8700000000000045,2024-01-04
2024-12-01,3.819999999999993,2024-01-04
2025-01-01,3.799999999999997,2024-01-04
2025-02-01,3.75,2024-01-04
2025-03-01,3.7150000000000034,2024-01-04
2025-04-01,3.6799999999999926,2024-01-04
2025-05-01,3.634999999999991,2024-01-04
2025-06-01,3.605000000000004,2024-01-04
