date,cash_rate,scrape_date
2022-07-01,1.225,2022-08-01
2022-08-01,1.75,2022-08-01
2022-09-01,2.08,2022-08-01
2022-10-01,2.4,2022-08-01
2022-11-01,2.755,2022-08-01
2022-12-01,2.955,2022-08-01
2023-01-01,3,2022-08-01
2023-02-01,3.175,2022-08-01
2023-03-01,3.235,2022-08-01
2023-04-01,3.21,2022-08-01
2023-05-01,3.19,2022-08-01
2023-06-01,3.17,2022-08-01
2023-07-01,3.15,2022-08-01
2023-08-01,3.115,2022-08-01
2023-09-01,3.08,2022-08-01
2023-10-01,3.02,2022-08-01
2023-11-01,2.97,2022-08-01
2023-12-01,2.91,2022-08-01
