date,cash_rate,scrape_date
2023-03-01,3.5,2023-03-17
2023-04-01,3.655,2023-03-17
2023-05-01,3.485,2023-03-17
2023-06-01,3.415,2023-03-17
2023-07-01,3.28,2023-03-17
2023-08-01,3.175,2023-03-17
2023-09-01,3.165,2023-03-17
2023-10-01,3.175,2023-03-17
2023-11-01,3.165,2023-03-17
2023-12-01,3.17,2023-03-17
2024-01-01,3.17,2023-03-17
2024-02-01,3.17,2023-03-17
2024-03-01,3.15,2023-03-17
2024-04-01,3.145,2023-03-17
2024-05-01,3.12,2023-03-17
2024-06-01,3.1,2023-03-17
2024-07-01,3.07,2023-03-17
2024-08-01,3.05,2023-03-17
