date,cash_rate,scrape_date
2023-06-01,4.015,2023-06-19
2023-07-01,4.215,2023-06-19
2023-08-01,4.395,2023-06-19
2023-09-01,4.5,2023-06-19
2023-10-01,4.6,2023-06-19
2023-11-01,4.645,2023-06-19
2023-12-01,4.635,2023-06-19
2024-01-01,4.63,2023-06-19
2024-02-01,4.615,2023-06-19
2024-03-01,4.575,2023-06-19
2024-04-01,4.52,2023-06-19
2024-05-01,4.48,2023-06-19
2024-06-01,4.425,2023-06-19
2024-07-01,4.365,2023-06-19
2024-08-01,4.325,2023-06-19
2024-09-01,4.265,2023-06-19
2024-10-01,4.18,2023-06-19
2024-11-01,4.13,2023-06-19
