date,cash_rate,scrape_date
2023-06-01,4.015,2023-06-21
2023-07-01,4.17,2023-06-21
2023-08-01,4.33,2023-06-21
2023-09-01,4.415,2023-06-21
2023-10-01,4.5,2023-06-21
2023-11-01,4.54,2023-06-21
2023-12-01,4.535,2023-06-21
2024-01-01,4.535,2023-06-21
2024-02-01,4.515,2023-06-21
2024-03-01,4.48,2023-06-21
2024-04-01,4.44,2023-06-21
2024-05-01,4.405,2023-06-21
2024-06-01,4.345,2023-06-21
2024-07-01,4.295,2023-06-21
2024-08-01,4.26,2023-06-21
2024-09-01,4.2,2023-06-21
2024-10-01,4.145,2023-06-21
2024-11-01,4.085,2023-06-21
