date,cash_rate,scrape_date
2023-01-01,3.2065,2023-01-13
2023-02-01,3.215,2023-01-13
2023-03-01,3.37,2023-01-13
2023-04-01,3.465,2023-01-13
2023-05-01,3.555,2023-01-13
2023-06-01,3.625,2023-01-13
2023-07-01,3.7,2023-01-13
2023-08-01,3.76,2023-01-13
2023-09-01,3.765,2023-01-13
2023-10-01,3.765,2023-01-13
2023-11-01,3.765,2023-01-13
2023-12-01,3.74,2023-01-13
2024-01-01,3.73,2023-01-13
2024-02-01,3.7,2023-01-13
2024-03-01,3.65,2023-01-13
2024-04-01,3.6,2023-01-13
2024-05-01,3.565,2023-01-13
2024-06-01,3.52,2023-01-13
