date,cash_rate,scrape_date
2025-09-01,3.594999999999999,2025-09-18
2025-10-01,3.569999999999993,2025-09-18
2025-11-01,3.394999999999996,2025-09-18
2025-12-01,3.3100000000000023,2025-09-18
2026-01-01,3.2950000000000017,2025-09-18
2026-02-01,3.1700000000000017,2025-09-18
2026-03-01,3.155000000000001,2025-09-18
2026-04-01,3.1400000000000006,2025-09-18
2026-05-01,3.0900000000000034,2025-09-18
2026-06-01,3.0799999999999983,2025-09-18
2026-07-01,3.069999999999993,2025-09-18
2026-08-01,3.069999999999993,2025-09-18
2026-09-01,3.069999999999993,2025-09-18
2026-10-01,3.069999999999993,2025-09-18
2026-11-01,3.075000000000003,2025-09-18
2026-12-01,3.0799999999999983,2025-09-18
2027-01-01,3.0849999999999937,2025-09-18
2027-02-01,3.094999999999999,2025-09-18
