date,cash_rate,scrape_date
2022-10-01,2.525,2022-10-24
2022-11-01,2.835,2022-10-24
2022-12-01,3.045,2022-10-24
2023-01-01,3.095,2022-10-24
2023-02-01,3.285,2022-10-24
2023-03-01,3.53,2022-10-24
2023-04-01,3.785,2022-10-24
2023-05-01,4.02,2022-10-24
2023-06-01,4.15,2022-10-24
2023-07-01,4.235,2022-10-24
2023-08-01,4.3,2022-10-24
2023-09-01,4.345,2022-10-24
2023-10-01,4.385,2022-10-24
2023-11-01,4.39,2022-10-24
2023-12-01,4.375,2022-10-24
2024-01-01,4.37,2022-10-24
2024-02-01,4.365,2022-10-24
2024-03-01,4.34,2022-10-24
