date,cash_rate,scrape_date
2023-02-01,3.25,2023-02-08
2023-03-01,3.475,2023-02-08
2023-04-01,3.66,2023-02-08
2023-05-01,3.8,2023-02-08
2023-06-01,3.855,2023-02-08
2023-07-01,3.9,2023-02-08
2023-08-01,3.93,2023-02-08
2023-09-01,3.92,2023-02-08
2023-10-01,3.885,2023-02-08
2023-11-01,3.845,2023-02-08
2023-12-01,3.795,2023-02-08
2024-01-01,3.785,2023-02-08
2024-02-01,3.75,2023-02-08
2024-03-01,3.71,2023-02-08
2024-04-01,3.655,2023-02-08
2024-05-01,3.615,2023-02-08
2024-06-01,3.56,2023-02-08
2024-07-01,3.505,2023-02-08
