date,cash_rate,scrape_date
2022-04-01,0.06,2022-04-28
2022-05-01,0.25,2022-04-28
2022-06-01,0.565,2022-04-28
2022-07-01,0.955,2022-04-28
2022-08-01,1.33,2022-04-28
2022-09-01,1.63,2022-04-28
2022-10-01,1.95,2022-04-28
2022-11-01,2.295,2022-04-28
2022-12-01,2.47,2022-04-28
2023-01-01,2.505,2022-04-28
2023-02-01,2.68,2022-04-28
2023-03-01,2.895,2022-04-28
2023-04-01,3.065,2022-04-28
2023-05-01,3.175,2022-04-28
2023-06-01,3.275,2022-04-28
2023-07-01,3.345,2022-04-28
2023-08-01,3.385,2022-04-28
2023-09-01,3.385,2022-04-28
