date,cash_rate,scrape_date
2024-10-01,4.334999999999994,2024-10-23
2024-11-01,4.325000000000003,2024-10-23
2024-12-01,4.295000000000002,2024-10-23
2025-01-01,4.289999999999992,2024-10-23
2025-02-01,4.2549999999999955,2024-10-23
2025-03-01,4.204999999999998,2024-10-23
2025-04-01,4.140000000000001,2024-10-23
2025-05-01,4.094999999999999,2024-10-23
2025-06-01,4.015000000000001,2024-10-23
2025-07-01,3.980000000000004,2024-10-23
2025-08-01,3.905000000000001,2024-10-23
2025-09-01,3.8700000000000045,2024-10-23
2025-10-01,3.825000000000003,2024-10-23
2025-11-01,3.780000000000001,2024-10-23
2025-12-01,3.739999999999995,2024-10-23
2026-01-01,3.7249999999999943,2024-10-23
2026-02-01,3.6899999999999977,2024-10-23
2026-03-01,3.6700000000000017,2024-10-23
