dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2025-12-29,2025-12-18,2025-12-17,96.405,96.4,0,0,0,0,96.405,97.19,96.4,96.405,96.405,55,55,895208763,IBZ2025,2025-12-01,2025-12-17,2025-12-18T04:52:14Z,3.594999999999999,3.594999999999999
2026-01-28,2025-12-18,2025-12-17,96.41,96.4,0.0049999999999954525,0.005186452984798975,0.01,0.01,96.41,97.105,96.395,96.41,96.4,3052,3052,919010878,IBF2026,2026-01-01,2025-12-17,2025-12-18T04:52:14Z,3.5900000000000034,3.5999999999999943
2026-02-25,2025-12-18,2025-12-17,96.34,96.33,-0.009999999999990905,-0.010378827192517806,0.02,0.021,96.34,97.065,96.315,96.34,96.32000000000001,896,896,928464846,IBG2026,2026-02-01,2025-12-17,2025-12-18T04:52:14Z,3.6599999999999966,3.6799999999999926
2026-03-29,2025-12-18,2025-12-17,96.325,96.315,-0.024999999999991473,-0.025951108112307546,0.01,0.01,96.31,97.105,96.29,96.31,96.3,250,250,935346173,IBH2026,2026-03-01,2025-12-17,2025-12-18T04:52:14Z,3.6899999999999977,3.700000000000003
2026-04-28,2025-12-17,2025-12-17,96.32000000000001,96.295,-0.009999999999990905,-0.01038205980065501,0.015,0.016,96.31,96.925,96.255,96.31,96.295,450,450,941648808,IBJ2026,2026-04-01,2025-12-17,2025-12-18T04:52:14Z,3.6899999999999977,3.7049999999999983
2026-05-27,2025-12-17,2025-12-17,96.235,96.21000000000001,-0.024999999999991473,-0.02597672485452148,0,0,96.215,97.015,96.215,96.215,96.21000000000001,175,175,949242588,IBK2026,2026-05-01,2025-12-17,2025-12-18T04:52:14Z,3.7849999999999966,3.789999999999992
2026-06-28,2025-12-09,2025-12-17,96.215,96.185,0.03499999999999659,0.03637686431429256,-0.01,-0.01,96.25,96.97500000000001,96.25,96.25,96.18,0,0,955528239,IBM2026,2026-06-01,2025-12-17,2025-12-18T04:52:14Z,3.819999999999993,3.819999999999993
2026-07-29,2025-12-09,2025-12-17,96.21000000000001,96.18,-0.10999999999999943,-0.11436294640536407,-0.04,-0.042,96.075,96.075,96.075,96.075,96.165,0,0,962344067,IBN2026,2026-07-01,2025-12-17,2025-12-18T04:52:14Z,3.8349999999999937,3.8349999999999937
2026-08-29,2025-12-09,2025-12-17,96.155,96.125,-0.05500000000000682,-0.057220141489811506,-0.105,-0.109,96.065,96.15,96.065,96.065,96.10000000000001,0,0,969160575,IBQ2026,2026-08-01,2025-12-17,2025-12-18T04:52:14Z,3.8999999999999915,3.8999999999999915
2026-09-28,2025-12-16,2025-12-17,96.12,96.09,0.020000000000010232,0.020814903470895804,-0.025,-0.026000000000000002,96.105,96.86500000000001,96.105,96.105,96.07000000000001,0,0,976225343,IBU2026,2026-09-01,2025-12-17,2025-12-18T04:52:14Z,3.9299999999999926,3.9299999999999926
2026-10-28,2025-12-16,2025-12-17,96.10000000000001,96.07000000000001,0.024999999999991473,0.02602675550464991,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,96.045,0,0,983956682,IBV2026,2026-10-01,2025-12-17,2025-12-18T04:52:14Z,3.9549999999999983,3.9549999999999983
2026-11-28,2025-12-09,2025-12-17,96.075,96.045,0.015000000000000568,0.015623372565358366,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,96.02,0,0,990482019,IBX2026,2026-11-01,2025-12-17,2025-12-18T04:52:14Z,3.980000000000004,3.980000000000004
2026-12-29,2025-11-04,2025-12-17,96.06,96.03,0.5750000000000028,0.599051935198211,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96,0,0,996839036,IBZ2026,2026-12-01,2025-12-17,2025-12-18T04:52:14Z,4,4
2027-01-27,NA,2025-12-17,96.055,96.025,NA,0,NA,NA,NA,NA,NA,NA,95.995,0,0,1004041830,IBF2027,2027-01-01,2025-12-17,2025-12-18T04:52:14Z,NA,4.0049999999999955
2027-02-24,NA,2025-12-17,96.05,96.02,NA,0,NA,NA,NA,NA,NA,NA,95.985,0,0,1010033436,IBG2027,2027-02-01,2025-12-17,2025-12-18T04:52:14Z,NA,4.015000000000001
2027-03-29,NA,2025-12-17,96.045,96.015,NA,0,NA,NA,NA,NA,NA,NA,95.97500000000001,0,0,1016946091,IBH2027,2027-03-01,2025-12-17,2025-12-18T04:52:14Z,NA,4.0249999999999915
2027-04-28,NA,2025-12-17,96.04,96.01,NA,0,NA,NA,NA,NA,NA,NA,95.97,0,0,1026315950,IBJ2027,2027-04-01,2025-12-17,2025-12-18T04:52:14Z,NA,4.030000000000001
2027-05-29,NA,2025-12-17,96.035,96.005,NA,0,NA,NA,NA,NA,NA,NA,95.965,0,0,1033478754,IBK2027,2027-05-01,2025-12-17,2025-12-18T04:52:14Z,NA,4.034999999999997
