dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-01-28,2026-01-06,2026-01-06,96.405,96.4,0,0,-0.005,-0.005,96.4,97.105,96.4,96.4,96.405,25,25,919010878,IBF2026,2026-01-01,2026-01-06,2026-01-07T03:09:30Z,3.5999999999999943,3.594999999999999
2026-02-25,2026-01-07,2026-01-06,96.325,96.32000000000001,1.4210854715202004e-14,1.475379434717816e-14,-0.005,-0.005,96.32000000000001,97.065,96.315,96.32000000000001,96.325,6557,6557,928464846,IBG2026,2026-02-01,2026-01-06,2026-01-07T03:09:30Z,3.6799999999999926,3.674999999999997
2026-03-29,2026-01-06,2026-01-06,96.3,96.285,-0.009999999999990905,-0.010384215991683184,-0.01,-0.01,96.29,97.105,96.3,96.29,96.3,51,51,935346173,IBH2026,2026-03-01,2026-01-06,2026-01-07T03:09:30Z,3.7099999999999937,3.700000000000003
2026-04-28,2026-01-06,2026-01-06,96.285,96.26,-0.015000000000000568,-0.015578750584203738,-0.015,-0.016,96.27,96.925,96.28,96.27,96.285,25,25,941648808,IBJ2026,2026-04-01,2026-01-06,2026-01-07T03:09:30Z,3.730000000000004,3.7150000000000034
2026-05-27,2026-01-02,2026-01-06,96.18,96.155,-0.024999999999991473,-0.02598617535470243,-0.025,-0.026000000000000002,96.18,97.015,96.18,96.18,96.19,0,0,949242588,IBK2026,2026-05-01,2026-01-06,2026-01-07T03:09:30Z,3.8100000000000023,3.8100000000000023
2026-06-28,2025-12-19,2026-01-06,96.145,96.12,0.005000000000009663,0.0051988562516346905,-0.02,-0.021,96.18,96.97500000000001,96.18,96.18,96.165,0,0,955528239,IBM2026,2026-06-01,2026-01-06,2026-01-07T03:09:30Z,3.8349999999999937,3.8349999999999937
2026-07-29,2025-12-09,2026-01-06,96.13,96.10000000000001,-0.09000000000000341,-0.09358914365933906,-0.04,-0.042,96.075,96.075,96.075,96.075,96.15,0,0,962344067,IBN2026,2026-07-01,2026-01-06,2026-01-07T03:09:30Z,3.8499999999999943,3.8499999999999943
2026-08-29,2025-12-09,2026-01-06,96.07000000000001,96.04,-0.04000000000000625,-0.04162114354092529,-0.105,-0.109,96.065,96.15,96.065,96.065,96.09,0,0,969160575,IBQ2026,2026-08-01,2026-01-06,2026-01-07T03:09:30Z,3.9099999999999966,3.9099999999999966
2026-09-28,2025-12-16,2026-01-06,96.03,96,0.030000000000001137,0.031225604996097982,-0.025,-0.026000000000000002,96.105,96.86500000000001,96.105,96.105,96.05,0,0,976225343,IBU2026,2026-09-01,2026-01-06,2026-01-07T03:09:30Z,3.950000000000003,3.950000000000003
2026-10-28,2025-12-16,2026-01-06,96.015,95.985,0.015000000000000568,0.015614427731224243,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,96.03,0,0,983956682,IBV2026,2026-10-01,2026-01-06,2026-01-07T03:09:30Z,3.969999999999999,3.969999999999999
2026-11-28,2025-12-09,2026-01-06,95.98,95.95,-0.0049999999999954525,-0.005206706237629337,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,95.995,0,0,990482019,IBX2026,2026-11-01,2026-01-06,2026-01-07T03:09:30Z,4.0049999999999955,4.0049999999999955
2026-12-29,2025-11-04,2026-01-06,95.965,95.935,0.5499999999999972,0.5728569940631154,0.005,0.005,96.56,96.86500000000001,96.56,96.56,95.985,0,0,996839036,IBZ2026,2026-12-01,2026-01-06,2026-01-07T03:09:30Z,4.015000000000001,4.015000000000001
2027-01-27,NA,2026-01-06,95.96000000000001,95.93,NA,0,NA,NA,NA,NA,NA,NA,95.98,0,0,1004041830,IBF2027,2027-01-01,2026-01-06,2026-01-07T03:09:30Z,NA,4.019999999999996
2027-02-24,NA,2026-01-06,95.95,95.92,NA,0,NA,NA,NA,NA,NA,NA,95.965,0,0,1010033436,IBG2027,2027-02-01,2026-01-06,2026-01-07T03:09:30Z,NA,4.034999999999997
2027-03-29,NA,2026-01-06,95.94500000000001,95.915,NA,0,NA,NA,NA,NA,NA,NA,95.955,0,0,1016946091,IBH2027,2027-03-01,2026-01-06,2026-01-07T03:09:30Z,NA,4.045000000000002
2027-04-28,NA,2026-01-06,95.94,95.91,NA,0,NA,NA,NA,NA,NA,NA,95.94500000000001,0,0,1026315950,IBJ2027,2027-04-01,2026-01-06,2026-01-07T03:09:30Z,NA,4.054999999999993
2027-05-29,NA,2026-01-06,95.93,95.9,NA,0,NA,NA,NA,NA,NA,NA,95.935,0,0,1033478754,IBK2027,2027-05-01,2026-01-06,2026-01-07T03:09:30Z,NA,4.064999999999998
2027-06-28,NA,2026-01-06,95.925,95.895,NA,0,NA,NA,NA,NA,NA,NA,95.935,0,0,1041047069,IBM2027,2027-06-01,2026-01-06,2026-01-07T03:09:30Z,NA,4.064999999999998
