date,cash_rate,scrape_date
2024-09-01,4.334999999999994,2024-09-24
2024-10-01,4.329999999999998,2024-09-24
2024-11-01,4.289999999999992,2024-09-24
2024-12-01,4.189999999999998,2024-09-24
2025-01-01,4.134999999999991,2024-09-24
2025-02-01,4.054999999999993,2024-09-24
2025-03-01,3.914999999999992,2024-09-24
2025-04-01,3.6899999999999977,2024-09-24
2025-05-01,3.6099999999999994,2024-09-24
2025-06-01,3.4650000000000034,2024-09-24
2025-07-01,3.3700000000000045,2024-09-24
2025-08-01,3.280000000000001,2024-09-24
2025-09-01,3.2450000000000045,2024-09-24
2025-10-01,3.174999999999997,2024-09-24
2025-11-01,3.125,2024-09-24
2025-12-01,3.0849999999999937,2024-09-24
2026-01-01,3.069999999999993,2024-09-24
2026-02-01,3.039999999999992,2024-09-24
